frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
95,-31.9299,405.7044,2145.9399,-27.5555,-32.7322,2263.8364,-23.1289,-226.9580,2309.3840,126.0807,232.6331,2177.4375,230.9776,396.0117,1984.6167,139.0655,630.7206,1945.6698,-182.8853,221.1040,2175.3286,-297.1528,386.8372,1989.9406,-272.4789,636.0176,1941.3170,71.8792,-318.6066,2352.0391,155.1688,-706.2236,2242.9719,180.6500,-1057.6093,2369.4756,-116.5104,-323.7487,2343.0901,-191.0520,-712.3409,2231.1882,-183.1791,-1064.8977,2356.7490,-3.71,-5.70,8.86,-14.49
96,-32.1818,416.6223,2149.6379,-27.9845,-22.8021,2263.8069,-23.6125,-216.9484,2309.8562,125.4531,242.7236,2177.4485,230.2050,411.4176,1989.1736,134.7956,645.5020,1955.1655,-182.6747,231.6803,2175.9402,-296.1312,402.2774,1994.4919,-270.9933,651.8477,1948.1233,69.9660,-310.5861,2351.4299,152.5095,-700.5599,2250.3843,180.1755,-1053.9514,2370.7371,-115.5737,-315.4746,2342.5288,-189.6555,-706.4450,2238.7964,-183.2623,-1062.0464,2355.5908,-3.48,-5.53,7.78,-14.19
97,-32.4103,426.3843,2153.5261,-28.3385,-14.0325,2263.7830,-24.0726,-208.1475,2310.1460,124.8637,251.7176,2177.6284,229.5147,425.8938,1994.3331,130.5106,659.0031,1964.0967,-182.4696,241.1676,2176.9458,-295.0182,416.5989,1999.5625,-269.3456,666.4289,1954.8912,68.1423,-303.6280,2350.6299,149.9314,-695.7098,2257.2930,179.8055,-1050.7070,2372.3040,-114.6506,-308.2947,2341.8381,-187.9508,-701.4422,2245.9524,-183.3106,-1059.5743,2354.8711,-3.25,-5.32,6.82,-13.87
98,-32.6181,435.0522,2157.4761,-28.6154,-6.3412,2263.7590,-24.5109,-200.4675,2310.2209,124.3240,259.7491,2178.0979,228.8919,439.3062,2000.0088,126.4102,671.2591,1972.5592,-182.2818,249.6923,2178.4915,-293.8694,429.6698,2005.0825,-267.6187,679.6855,1961.7698,66.3772,-297.6805,2349.6619,147.2780,-691.6301,2263.6057,179.5015,-1047.9203,2373.9253,-113.7070,-302.1552,2341.0242,-185.8621,-697.2811,2252.5933,-183.3367,-1057.4943,2354.5366,-3.00,-5.06,5.99,-13.51
99,-32.8016,442.7264,2161.4172,-28.8122,0.4007,2263.7344,-24.9183,-193.7940,2310.0642,123.8385,266.9753,2179.0166,228.3258,451.6074,2006.1218,122.6509,682.3633,1980.7529,-182.1200,257.3968,2180.7092,-292.7688,441.4578,2011.0060,-265.9079,691.6282,1968.9615,64.6437,-292.6384,2348.5325,144.4308,-688.2615,2269.2878,179.2213,-1045.5980,2375.3691,-112.7100,-296.9532,2340.0891,-183.3440,-693.8792,2258.6716,-183.3595,-1055.7778,2354.5120,-2.72,-4.75,5.31,-13.14
100,-32.9665,449.5399,2165.3232,-28.9349,6.3233,2263.7341,-25.2882,-187.9928,2309.6650,123.4262,273.5610,2180.5398,227.7902,462.8163,2012.6353,119.3099,692.4468,1988.9086,-181.9988,264.4107,2183.6724,-291.8158,452.0008,2017.3241,-264.3081,702.3327,1976.6558,62.9534,-288.3866,2347.2478,141.3380,-685.5117,2274.3206,178.9440,-1043.7164,2376.4485,-111.6462,-292.5718,2339.0325,-180.3951,-691.1248,2264.1567,-183.3988,-1054.3730,2354.7107,-2.41,-4.39,4.79,-12.76
101,-33.1118,455.5937,2169.2244,-28.9851,11.5367,2263.7881,-25.6012,-182.9665,2309.0476,123.1015,279.6096,2182.8030,227.2649,472.9726,2019.5055,116.3919,701.6027,1997.2158,-181.9279,270.7946,2187.3853,-291.1222,461.3554,2024.0297,-262.9158,711.8632,1984.9666,61.3446,-284.8072,2345.8145,138.0681,-683.2866,2278.6750,178.6654,-1042.2158,2377.0183,-110.5176,-288.8975,2337.8674,-177.0925,-688.9128,2268.9985,-183.4765,-1053.2091,2355.0332,-2.07,-3.98,4.42,-12.35
102,-33.2436,460.9389,2173.1665,-28.9628,16.0793,2263.9490,-25.8365,-178.6638,2308.2612,122.8916,285.1421,2185.8657,226.7238,482.0587,2026.6633,113.8360,709.8360,2005.7661,-181.9214,276.5224,2191.7612,-290.7836,469.5248,2031.0902,-261.8143,720.2276,1993.8776,59.9080,-281.8234,2344.2717,134.8007,-681.4879,2282.2766,178.4109,-1041.0325,2376.9966,-109.3579,-285.8555,2336.6245,-173.5920,-687.1450,2273.1187,-183.6119,-1052.2231,2355.3879,-1.72,-3.54,4.20,-11.93
103,-33.3613,465.5376,2177.1997,-28.8572,19.9260,2264.2747,-25.9598,-175.1051,2307.4070,122.8138,290.0664,2189.6980,226.1528,489.9844,2033.9554,111.5541,717.0345,2014.5204,-181.9837,281.4693,2196.6536,-290.8744,476.4350,2038.4039,-261.0715,727.3317,2003.2397,58.7613,-279.3882,2342.6946,131.8286,-680.0443,2285.0103,178.2138,-1040.0988,2376.3650,-108.2214,-283.4052,2335.3757,-170.1376,-685.7571,2276.3877,-183.8216,-1051.3604,2355.6924,-1.39,-3.11,4.10,-11.49
104,-33.4697,469.2816,2181.3296,-28.6497,22.9743,2264.8430,-25.9374,-172.3620,2306.6284,122.8959,294.2071,2194.1458,225.5347,496.5827,2041.1597,109.4581,723.0110,2023.2983,-182.1225,285.4492,2201.8691,-291.4198,481.9113,2045.7917,-260.7209,732.9904,2012.7743,58.0570,-277.5059,2341.2161,129.4901,-678.9042,2286.7102,178.1233,-1039.3735,2375.1836,-107.1877,-281.5544,2334.2273,-167.0220,-684.7076,2278.6284,-184.1180,-1050.5957,2355.8901,-1.12,-2.72,4.10,-11.05
105,-33.5677,471.9916,2185.4915,-28.3153,25.0792,2265.7361,-25.7262,-170.5585,2306.1135,123.1534,297.3180,2198.9553,224.8615,501.6584,2047.9885,107.5049,727.5488,2031.7911,-182.3319,288.2347,2207.2151,-292.4087,485.7066,2052.9907,-260.7617,736.9380,2022.1312,57.9411,-276.2115,2340.0168,128.1261,-678.0589,2287.1914,178.1747,-1038.8263,2373.5750,-106.3369,-280.3467,2333.3318,-164.5581,-683.9970,2279.6238,-184.5059,-1049.9226,2355.9568,-0.94,-2.40,4.18,-10.63
106,-33.6568,473.4596,2189.5269,-27.8324,26.0640,2267.0393,-25.2871,-169.8412,2306.0642,123.6068,299.1420,2203.8035,224.1273,505.0069,2054.1428,105.7080,730.4544,2039.6139,-182.6045,289.6059,2212.5061,-293.7874,487.5360,2059.6953,-261.1457,738.8863,2030.9290,58.5406,-275.5814,2339.3081,127.9968,-677.5188,2286.2600,178.4013,-1038.4484,2371.7134,-105.7430,-279.8684,2332.8464,-163.0078,-683.6486,2279.1541,-184.9837,-1049.3600,2355.8982,-0.86,-2.18,4.28,-10.27
107,-33.7334,473.4740,2193.2102,-27.1923,25.7657,2268.8171,-24.6274,-170.3467,2306.6184,124.2608,299.4425,2208.3777,223.3478,506.4393,2059.3442,104.1361,731.5635,2046.4098,-182.9188,289.3728,2217.5730,-295.4791,487.1565,2065.6055,-261.7897,738.5825,2038.8286,59.9077,-275.7021,2339.2783,129.2514,-677.3208,2283.7783,178.8059,-1038.2231,2369.7739,-105.4730,-280.1991,2332.9102,-162.5371,-683.7120,2277.0510,-185.5387,-1048.9331,2355.7429,-0.92,-2.09,4.41,-9.99
108,-33.7920,471.8676,2196.3000,-26.4026,24.0414,2271.1038,-23.7762,-172.2315,2307.8723,125.1092,298.0496,2212.4333,222.5625,505.7838,2063.3694,102.8840,730.7407,2051.9431,-183.2482,287.4130,2222.2544,-297.3862,484.4305,2070.4983,-262.5751,735.8906,2045.5686,62.0296,-276.6924,2340.0554,131.8853,-677.5040,2279.6978,179.3814,-1038.1353,2367.9121,-105.5750,-281.4869,2333.6470,-163.1731,-684.2540,2273.2634,-186.1508,-1048.6736,2355.5298,-1.11,-2.13,4.56,-9.83
109,-33.8220,468.5445,2198.6135,-25.4951,20.8200,2273.8748,-22.7422,-175.5633,2309.8296,126.1223,294.8830,2215.8340,221.8399,502.9072,2066.0676,102.0472,727.8743,2056.1614,-183.5569,283.6879,2226.4092,-299.4024,479.3833,2074.2590,-263.3739,730.8262,2051.0032,64.7891,-278.6671,2341.6558,135.7534,-678.1205,2274.1177,180.0890,-1038.1599,2366.2290,-105.9739,-283.8405,2335.0430,-164.8021,-685.3405,2267.9043,-186.7898,-1048.6071,2355.2998,-1.43,-2.29,4.73,-9.80
110,-33.8074,463.5100,2200.0747,-24.5160,16.1064,2277.0508,-21.5602,-180.3411,2312.3828,127.2550,289.9674,2218.5530,221.2589,497.7366,2067.3701,101.6982,722.8933,2059.1738,-183.8141,278.2644,2229.9294,-301.4124,472.2037,2076.9043,-264.0594,723.5800,2055.0957,67.9894,-281.7407,2343.9792,140.5745,-679.2255,2267.2876,180.8903,-1038.3048,2364.7888,-106.5535,-287.3527,2336.9998,-167.1919,-687.0316,2261.2554,-187.4250,-1048.7764,2355.0981,-1.84,-2.55,4.90,-9.89
111,-33.7288,456.8676,2200.7407,-23.5259,9.9825,2280.4927,-20.2814,-186.5016,2315.3506,128.4503,283.4222,2220.6555,220.8910,490.2884,2067.3032,101.8728,715.7950,2061.1848,-183.9924,271.2964,2232.7693,-303.3086,463.2199,2078.5535,-264.5327,714.4755,2057.9106,71.3761,-285.9977,2346.8369,145.9978,-680.9105,2259.5923,181.7307,-1038.6282,2363.6204,-107.1865,-292.0753,2339.3560,-170.0462,-689.3992,2253.7280,-188.0261,-1049.2500,2354.9802,-2.33,-2.88,5.08,-10.10
112,-33.5635,448.7909,2200.7793,-22.5842,2.5759,2284.0361,-18.9707,-193.9325,2318.5049,129.6511,275.4267,2222.2615,220.7639,480.6871,2066.0017,102.5716,706.6757,2062.3616,-184.0779,262.9908,2234.9473,-304.9932,452.8161,2079.3979,-264.7361,703.9014,2059.5630,74.7092,-291.4973,2349.9949,151.6458,-683.2921,2251.4702,182.5725,-1039.2689,2362.7554,-107.7780,-298.0114,2341.9451,-173.0630,-692.5156,2245.7642,-188.5732,-1050.1353,2355.0129,-2.87,-3.25,5.29,-10.38
113,-33.2920,439.4783,2200.4238,-21.7387,-5.9800,2287.5142,-17.6840,-202.5157,2321.6326,130.8089,266.1714,2223.5068,220.8472,469.1578,2063.7058,103.7675,695.7484,2062.7410,-184.0662,253.5491,2236.5378,-306.3968,441.3456,2079.6404,-264.6624,692.2185,2060.1826,77.7985,-298.2484,2353.2446,157.1954,-686.5149,2243.3533,183.3732,-1040.4094,2362.2314,-108.2935,-305.1072,2344.6282,-175.9877,-696.4427,2237.7593,-189.0551,-1051.5333,2355.2617,-3.43,-3.62,5.55,-10.69
114,-32.9001,429.1099,2199.9165,-21.0184,-15.5748,2290.7939,-16.4719,-212.1422,2324.5603,131.8907,255.8271,2224.5176,221.0519,456.0019,2060.7349,105.4204,683.3314,2062.1794,-183.9616,243.1362,2237.6458,-307.4758,429.0680,2079.4587,-264.3552,679.6948,2059.8667,80.5499,-306.2128,2356.4209,162.3847,-690.7020,2235.5938,184.1082,-1042.2465,2362.1089,-108.7654,-313.2560,2347.3140,-178.6376,-701.1984,2229.9924,-189.4703,-1053.5146,2355.7861,-3.97,-3.96,5.88,-11.00
115,-32.3868,417.8446,2199.4607,-20.4304,-26.1128,2293.7837,-15.3632,-222.7191,2327.1772,132.8738,244.5407,2225.3943,221.2731,441.5531,2057.4163,107.4905,669.8005,2060.4131,-183.7744,231.8806,2238.3862,-308.2195,416.1341,2078.9646,-263.8932,666.4933,2058.6677,82.9502,-315.2771,2359.4302,167.0404,-695.9361,2228.4548,184.7469,-1044.9210,2362.4487,-109.2738,-322.3015,2349.9590,-180.9122,-706.7448,2222.6328,-189.8251,-1056.0773,2356.6182,-4.47,-4.27,6.34,-11.28
116,-31.7626,405.8381,2199.1924,-19.9631,-37.4862,2296.4346,-14.3785,-234.1330,2329.4277,133.7497,232.4664,2226.2065,221.4266,426.1363,2054.0134,109.9501,655.5153,2057.1633,-183.5182,219.9066,2238.8630,-308.6420,402.6176,2078.1973,-263.3781,652.6972,2056.5886,85.0611,-325.2566,2362.2263,171.0403,-702.2057,2222.1047,185.2751,-1048.4951,2363.3081,-109.9132,-332.0454,2352.5452,-182.7826,-712.9731,2215.7515,-190.1309,-1059.1528,2357.7600,-4.91,-4.51,6.95,-11.50
117,-31.0543,393.2783,2199.1692,-19.5843,-49.5323,2298.7336,-13.5241,-246.2208,2331.3044,134.5168,219.8030,2226.9958,221.4869,410.0506,2050.6775,112.7781,640.7645,2052.2676,-183.2074,207.3733,2239.1584,-308.7782,388.5685,2077.1248,-262.9111,638.3641,2053.6130,86.9708,-335.8756,2364.8086,174.3265,-709.4005,2216.6353,185.6748,-1052.9091,2364.7036,-110.7551,-342.2459,2355.0645,-184.2784,-719.7119,2209.3735,-190.4015,-1062.6042,2359.1746,-5.28,-4.68,7.74,-11.67
118,-30.2960,380.4114,2199.3909,-19.2433,-62.0091,2300.6877,-12.8027,-258.7385,2332.8276,135.1820,206.8244,2227.7744,221.4900,393.5795,2047.4443,115.9423,625.7457,2045.7606,-182.8544,194.4987,2239.3284,-308.6713,374.0678,2075.6755,-262.5827,623.5798,2049.7310,88.7679,-346.7956,2367.1848,176.8772,-717.2887,2212.0657,185.9470,-1057.9985,2366.6074,-111.8248,-352.6269,2357.4966,-185.4602,-726.7319,2203.5005,-190.6512,-1066.2610,2360.7913,-5.55,-4.80,8.70,-11.79
119,-29.5296,367.5421,2199.8127,-18.8728,-74.6019,2302.3176,-12.2078,-271.3736,2334.0356,135.7588,193.8734,2228.5288,221.5264,376.9992,2044.2671,119.3685,610.5881,2037.9026,-182.4694,181.5540,2239.3989,-308.3632,359.2588,2073.7766,-262.4582,608.4905,2044.9775,90.5063,-357.6415,2369.3726,178.7334,-725.5558,2208.3467,186.0903,-1063.4987,2368.9197,-113.0943,-362.8924,2359.8108,-186.4045,-733.7797,2198.1313,-190.8899,-1069.9364,2362.5098,-5.72,-4.87,9.81,-11.86
120,-28.7927,354.9955,2200.3708,-18.4015,-86.9687,2303.6475,-11.7270,-283.7846,2334.9695,136.2673,181.3097,2229.2268,221.7171,360.5723,2041.0635,122.9281,595.3863,2029.1223,-182.0580,168.8225,2239.3687,-307.8878,344.3421,2071.3792,-262.5749,593.2986,2039.4414,92.2046,-368.0682,2371.3831,179.9812,-733.8395,2205.3633,186.1214,-1069.1052,2371.5007,-114.4972,-372.7673,2361.9673,-187.1807,-740.6089,2193.2585,-191.1236,-1073.4685,2364.2224,-5.81,-4.91,11.06,-11.90
121,-28.1209,343.0378,2200.9873,-17.7712,-98.8200,2304.7075,-11.3412,-295.6833,2335.6682,136.7350,169.4221,2229.8169,222.1812,344.5068,2037.7625,126.4517,580.2161,2019.9075,-181.6282,156.5355,2239.2090,-307.2674,329.5294,2068.4839,-262.9389,578.2203,2033.2654,93.8538,-377.8181,2373.2332,180.7607,-741.8149,2202.9575,186.0509,-1074.5209,2374.1843,-115.9515,-382.0425,2363.9370,-187.8514,-747.0308,2188.8579,-191.3523,-1076.7386,2365.8296,-5.84,-4.92,12.40,-11.91
122,-27.5376,331.7923,2201.5669,-16.9600,-110.0025,2305.5295,-11.0243,-306.9146,2336.1582,137.1934,158.3313,2230.2393,223.0019,328.9114,2034.3317,129.7749,565.1188,2010.6718,-181.1881,144.7999,2238.8726,-306.5176,314.9856,2065.1345,-263.5294,563.4206,2026.6173,95.4407,-386.7770,2374.9419,181.2368,-749.2549,2200.9438,185.8977,-1079.5284,2376.8384,-117.3894,-390.6280,2365.7083,-188.4648,-752.9468,2184.8811,-191.5717,-1079.6943,2367.2700,-5.83,-4.93,13.83,-11.90
123,-27.0594,321.1964,2201.9868,-15.9919,-120.5440,2306.1475,-10.7495,-317.5044,2336.4565,137.6772,147.9465,2230.4229,224.2004,313.7687,2030.7823,132.7760,550.0790,2001.6746,-180.7520,133.5696,2238.2959,-305.6522,300.7845,2061.4136,-264.3010,548.9746,2019.6702,96.9627,-394.9874,2376.5359,181.5916,-756.0790,2199.1506,185.6689,-1084.0115,2379.3826,-118.7669,-398.5645,2367.2957,-189.0660,-758.3699,2181.2520,-191.7748,-1082.3451,2368.5276,-5.81,-4.93,15.35,-11.89
124,-26.6870,311.0135,2202.0981,-14.9380,-130.6365,2306.5859,-10.4888,-327.6418,2336.5669,138.2169,137.9854,2230.2974,225.7392,298.9466,2027.1436,135.4042,535.0076,1993.0143,-180.3371,122.6648,2237.4167,-304.6978,286.9055,2057.4172,-265.1905,534.8535,2012.5812,98.4373,-402.6235,2378.0405,182.0046,-762.3394,2197.4238,185.3705,-1087.9650,2381.8110,-120.0746,-406.0130,2368.7292,-189.6960,-763.4065,2177.8794,-191.9505,-1084.7528,2369.6392,-5.80,-4.95,17.00,-11.89
125,-26.4106,300.8967,2201.7271,-13.8999,-140.5825,2306.8594,-10.2217,-337.6299,2336.4802,138.8380,128.0531,2229.7974,227.5358,284.2162,2023.4353,137.6802,519.7463,1984.6610,-179.9615,111.8250,2236.1770,-303.6923,273.2357,2053.2305,-266.1225,520.9385,2005.4679,99.8946,-409.9387,2379.4724,182.6477,-768.1987,2195.6506,184.9933,-1091.4554,2384.1707,-121.3170,-413.2056,2370.0435,-190.4025,-768.2326,2174.6675,-192.0858,-1087.0063,2370.6794,-5.84,-4.99,18.82,-11.92
126,-26.2011,290.4616,2200.7007,-12.9851,-150.7243,2306.9639,-9.9282,-347.8151,2336.1790,139.5521,117.7240,2228.8772,229.4937,269.2903,2019.6442,139.6943,504.0851,1976.5059,-179.6380,100.7645,2234.5374,-302.6919,259.5867,2048.9031,-267.0206,507.0244,1998.3895,101.3666,-417.2174,2380.8259,183.6724,-773.8716,2193.7478,184.5237,-1094.5994,2386.5540,-122.5082,-420.4109,2371.2627,-191.2420,-773.0533,2171.5298,-192.1609,-1089.2017,2371.7549,-5.95,-5.06,20.88,-11.98
127,-26.0209,279.3599,2198.8787,-12.2808,-161.3800,2306.8806,-9.6008,-358.5162,2335.6387,140.3561,106.6318,2227.5105,231.5146,253.8731,2015.7332,141.5846,487.8128,1968.3954,-179.3686,89.2260,2232.4761,-301.7558,245.7130,2044.4421,-267.8154,492.8549,1991.3279,102.8783,-424.7254,2382.0706,185.1987,-779.5938,2191.6682,183.9367,-1097.5148,2389.0603,-123.6491,-427.8815,2372.3896,-192.2838,-778.0759,2168.3921,-192.1536,-1091.4163,2372.9812,-6.15,-5.17,23.23,-12.10
128,-25.8240,267.3445,2196.1870,-11.8345,-172.7812,2306.5808,-9.2327,-369.9694,2334.8347,141.2279,94.5293,2225.7029,233.5105,237.7372,2011.6594,143.5179,470.7768,1960.1635,-179.1414,77.0182,2229.9937,-300.9413,231.3694,2039.8215,-268.4581,478.1598,1984.1995,104.4350,-432.6663,2383.1423,187.3011,-785.5693,2189.3845,183.2108,-1100.3057,2391.7759,-124.7322,-435.8188,2373.4021,-193.6060,-783.4658,2165.2004,-192.0305,-1093.6973,2374.4705,-6.44,-5.34,25.90,-12.27
129,-25.5806,254.3174,2192.6521,-11.6409,-185.0327,2306.0457,-8.8316,-382.2765,2333.7388,142.1321,81.3436,2223.4844,235.4006,220.7938,2007.4031,145.6473,452.9510,1951.6621,-178.9367,64.0553,2227.1055,-300.2879,216.3787,2035.0170,-268.9271,462.7394,1976.8728,106.0270,-441.1453,2383.9626,189.9935,-791.9382,2186.8982,182.3300,-1103.0321,2394.7380,-125.7380,-444.3228,2374.2566,-195.2832,-789.3226,2161.9346,-191.7593,-1096.0311,2376.3062,-6.84,-5.58,28.89,-12.50
130,-25.2854,240.3626,2188.4080,-11.6502,-198.0726,2305.2727,-8.4082,-395.3801,2332.3362,143.0178,67.1995,2220.9097,237.1126,203.1580,2002.9779,148.0810,434.4814,1942.7941,-178.7253,50.3780,2223.8462,-299.8170,200.7219,2030.0312,-269.2372,446.5392,1969.2170,107.6216,-450.1355,2384.4355,193.2175,-798.7384,2184.2268,181.2999,-1105.7042,2397.9153,-126.6502,-453.3608,2374.8989,-197.3729,-795.6392,2158.6106,-191.2971,-1098.3519,2378.5327,-7.34,-5.92,32.21,-12.76
131,-24.9787,225.7760,2183.6895,-11.7790,-211.6506,2304.2881,-7.9931,-409.0272,2330.6184,143.8281,52.4421,2218.0522,238.5812,185.1828,1998.4427,150.8487,415.7226,1933.5410,-178.4832,36.1983,2220.2615,-299.5268,184.6028,2024.9255,-269.4382,429.7293,1961.1409,109.1732,-459.4587,2384.4792,196.8380,-805.8824,2181.4106,180.1502,-1108.2847,2401.1960,-127.4556,-462.7408,2375.2705,-199.8923,-802.2954,2155.2964,-190.6163,-1100.5303,2381.1370,-7.91,-6.36,35.81,-13.03
132,-24.7364,211.0790,2178.7874,-11.9452,-225.2990,2303.1399,-7.6217,-422.7557,2328.6033,144.4941,37.6377,2214.9990,239.7575,167.4684,1993.8904,153.8975,397.2418,1923.9849,-178.1880,21.9318,2216.4250,-299.4059,168.4960,2019.8114,-269.6097,412.7488,1952.6375,110.6112,-468.7764,2384.0239,200.6484,-813.1432,2178.5115,178.9428,-1110.6987,2404.3875,-128.1563,-472.1117,2375.3198,-202.8029,-809.0514,2152.0967,-189.6939,-1102.4086,2384.0498,-8.53,-6.88,39.61,-13.30
133,-24.6655,197.0196,2173.9929,-12.0904,-238.3336,2301.8870,-7.3496,-435.8790,2326.3352,144.9452,23.5676,2211.8420,240.6162,150.8330,1989.4397,157.0917,379.8115,1914.3116,-177.8378,8.2407,2212.4385,-299.4395,153.1415,2014.8446,-269.8455,396.3216,1943.8160,111.8521,-477.6036,2383.0466,204.3856,-820.1544,2175.6167,177.7636,-1112.8577,2407.2361,-128.7604,-480.9790,2375.0081,-205.9947,-815.5717,2149.1606,-188.5459,-1103.8248,2387.1399,-9.14,-7.48,43.46,-13.53
134,-24.8682,184.5390,2169.5471,-12.2056,-249.8652,2300.5845,-7.2331,-447.5109,2323.8904,145.1072,11.1899,2208.6768,241.1625,136.2663,1985.2153,160.2365,364.3759,1904.8091,-177.4457,-3.9755,2208.4407,-299.6289,139.5079,2010.1888,-270.2408,381.4250,1934.9166,112.7945,-485.3283,2381.5745,207.7555,-826.4249,2172.8447,176.7185,-1114.6744,2409.4526,-129.2934,-488.7446,2374.3220,-209.2841,-821.4362,2146.6521,-187.2150,-1104.6575,2390.2214,-9.71,-8.11,47.10,-13.72
135,-25.4147,174.6967,2165.6040,-12.3262,-258.8802,2299.2729,-7.3351,-456.6317,2321.3711,144.9170,1.5672,2205.5938,241.4346,124.8394,1981.3412,163.1015,351.9933,1895.8318,-177.0517,-13.6381,2204.5984,-299.9928,128.6841,2005.9994,-270.8699,369.2013,1926.2943,113.3406,-491.2665,2379.7034,210.4603,-831.3754,2170.3511,175.9141,-1116.0710,2410.7517,-129.7848,-494.7497,2373.2844,-212.4329,-826.1793,2144.7405,-185.7956,-1104.8445,2393.0603,-10.17,-8.72,50.20,-13.86
136,-26.3056,168.5165,2162.2239,-12.5238,-264.3781,2297.9690,-7.7007,-462.2356,2318.9009,144.3318,-4.2854,2202.6741,241.4839,117.5679,1977.9254,165.4698,343.6992,1887.7511,-176.7083,-19.6589,2201.0825,-300.5692,121.7077,2002.3878,-271.7779,360.7845,1918.3696,113.3988,-494.7456,2377.5859,212.2402,-834.4144,2168.3191,175.4433,-1116.9778,2410.8955,-130.2692,-498.3700,2371.9565,-215.1816,-829.3220,2143.5696,-184.4049,-1104.3998,2395.3948,-10.48,-9.25,52.40,-13.95
137,-27.4688,166.7988,2159.3914,-12.8747,-265.5589,2296.6636,-8.3591,-463.5170,2316.6150,143.3414,-5.5891,2199.9805,241.3693,115.2340,1975.0546,167.1732,340.3367,1880.8840,-176.4719,-21.1600,2198.0366,-301.3968,119.3517,1999.4128,-272.9643,357.0822,1911.5554,112.9060,-495.2305,2375.4070,212.9102,-835.0406,2166.9343,175.3622,-1117.3173,2409.7402,-130.7570,-499.1043,2370.4348,-217.3069,-830.4482,2143.2402,-183.1824,-1103.3849,2396.9617,-10.61,-9.65,53.38,-14.01
138,-28.7757,169.9551,2157.0618,-13.4216,-262.0187,2295.3838,-9.3045,-460.0406,2314.6504,141.9737,-1.9571,2197.5635,241.1319,118.2427,1972.7928,168.1250,342.3881,1875.4651,-176.3808,-17.6698,2195.5569,-302.4995,121.9682,1997.0697,-274.3907,358.6005,1906.1980,111.8273,-492.4231,2373.3367,212.3968,-832.9864,2166.3684,175.6825,-1116.9996,2407.2627,-131.2318,-496.6705,2368.8252,-218.6526,-829.2507,2143.7922,-182.2463,-1101.8804,2397.5342,-10.56,-9.87,53.00,-14.04
139,-30.0866,177.9704,2155.1787,-14.1783,-253.7469,2294.1504,-10.5084,-451.8016,2313.1260,140.3010,6.5587,2195.4590,240.8079,126.5635,1971.1755,168.3164,349.9055,1871.6392,-176.4579,-9.1849,2193.6785,-303.8718,129.4417,1995.3019,-275.9812,365.3709,1902.5496,110.1675,-486.3033,2371.5188,210.7083,-828.1806,2166.7346,176.3705,-1115.8890,2403.5359,-131.6378,-491.0298,2367.2334,-219.1594,-825.5994,2145.2117,-181.6889,-1099.9352,2396.9465,-10.33,-9.93,51.29,-14.08
140,-31.2854,190.4088,2153.6948,-15.1308,-241.1838,2292.9597,-11.9067,-439.2302,2312.1340,138.4283,19.4785,2193.6951,240.4178,139.7240,1970.2045,167.8106,362.4999,1869.4934,-176.7030,3.8344,2192.3848,-305.4738,141.2353,1994.0215,-277.6399,376.9678,1900.7507,107.9666,-477.1506,2370.0288,207.9715,-820.8123,2168.0137,177.3534,-1113.8195,2398.7271,-131.9008,-482.4028,2365.7397,-218.8605,-819.5527,2147.4348,-181.5444,-1097.5574,2395.1262,-9.95,-9.82,48.44,-14.12
141,-32.3049,206.4890,2152.5781,-16.2301,-225.1069,2291.8127,-13.4191,-423.0989,2311.7178,136.4740,35.9817,2192.2957,239.9848,156.8892,1969.8562,166.7203,379.4261,1869.0906,-177.0889,20.5576,2191.6160,-307.2250,156.5186,1993.1426,-279.2600,392.6121,1900.8329,105.2980,-465.4930,2368.8835,204.3984,-811.2832,2170.0972,178.5253,-1110.6505,2393.0803,-131.9294,-471.2232,2364.3896,-217.8813,-811.3735,2150.3674,-181.7956,-1094.7076,2392.1162,-9.46,-9.58,44.77,-14.19
142,-33.1300,225.2512,2151.8035,-17.4173,-206.4684,2290.7197,-14.9506,-404.3482,2311.8674,134.5541,55.0862,2191.2747,239.5275,177.0356,1970.0914,165.1847,399.7462,1870.5057,-177.5745,39.9743,2191.2834,-309.0182,174.3713,1992.6061,-280.7419,411.3589,1902.7178,102.2472,-451.9865,2368.0400,200.2414,-800.1188,2172.8357,179.7643,-1106.3270,2386.9065,-131.6499,-458.0637,2363.1833,-216.3962,-801.4643,2153.9185,-182.3694,-1091.3401,2388.0803,-8.90,-9.25,40.58,-14.26
