frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
209,-45.2056,238.5783,2205.6226,-26.6659,-164.2404,2480.8711,-21.9682,-375.2991,2487.1724,123.4394,86.6334,2382.8635,241.5676,193.0145,2157.0532,227.8853,411.0035,2013.9376,-202.2018,49.8102,2341.9692,-293.0622,209.9781,2133.2852,-259.7380,433.1317,1997.3831,119.1487,-435.8459,2544.9177,186.5395,-785.2394,2294.4492,246.1495,-1085.6926,2455.6038,-159.2569,-438.9774,2542.8237,-233.3318,-776.6069,2279.7329,-227.5803,-1082.9612,2420.2012,0.14,-6.28,40.68,-24.64
210,-45.4340,254.2160,2208.1631,-26.9860,-150.7506,2480.2537,-22.4068,-361.7057,2488.8508,122.3476,101.0812,2383.5735,241.8576,210.2969,2159.8691,226.4381,426.6215,2014.4125,-201.7530,64.4528,2342.1814,-293.2945,226.0701,2134.9368,-259.8358,450.0012,2000.3531,118.3088,-426.4202,2542.8745,184.8609,-779.7915,2297.8325,246.2420,-1082.0964,2454.8083,-157.2655,-429.9695,2544.9417,-230.0015,-771.8105,2286.9751,-226.1323,-1079.4156,2424.7524,0.37,-5.93,37.29,-24.50
211,-45.6901,271.8249,2211.3298,-27.2575,-135.7437,2479.5134,-22.9007,-346.5717,2490.1821,121.0015,116.9907,2383.5884,242.0995,229.7415,2162.5269,224.5514,444.3289,2014.7332,-201.2294,81.0188,2342.9045,-293.7403,243.5343,2136.8223,-260.2160,468.9000,2004.6753,117.0379,-415.2322,2541.1626,183.0104,-773.4863,2303.2085,246.3459,-1078.6740,2453.6650,-154.7083,-419.7231,2547.2476,-225.9814,-766.5286,2295.6016,-224.7676,-1076.5197,2427.9612,0.58,-5.49,34.41,-24.27
212,-45.9609,291.0890,2215.0918,-27.4544,-119.5574,2478.5249,-23.4410,-330.2614,2490.9519,119.5074,134.0894,2383.0425,242.2325,250.8535,2165.0093,222.2014,463.8081,2015.1440,-200.6763,99.2565,2344.2698,-294.3640,261.9954,2138.9250,-260.8016,489.3497,2010.2506,115.3563,-402.5862,2539.8391,181.0260,-766.4725,2310.5615,246.4409,-1075.4838,2452.0010,-151.6428,-408.4290,2549.4727,-221.4214,-760.8561,2305.3538,-223.5683,-1074.1797,2429.5667,0.78,-5.00,32.14,-23.94
213,-46.2396,311.5121,2219.3320,-27.5641,-102.6175,2477.2190,-24.0162,-313.2308,2491.0657,117.9963,152.0133,2382.2004,242.2020,272.9760,2167.3411,219.3710,484.5999,2015.9572,-200.1471,118.7744,2346.4053,-295.1319,280.9962,2141.2666,-261.4921,510.7276,2016.9282,113.3365,-388.9447,2538.8508,178.9621,-758.9762,2319.6377,246.5042,-1072.5015,2449.6394,-148.1918,-396.4101,2551.3137,-216.5127,-754.9617,2315.8628,-222.6013,-1072.1855,2429.5398,0.95,-4.48,30.45,-23.51
214,-46.5174,332.3975,2223.7764,-27.5907,-85.4282,2475.5757,-24.6050,-295.9923,2490.5547,116.6050,170.3179,2381.4224,241.9736,295.3187,2169.5884,216.0520,506.1168,2017.5117,-199.6922,139.0342,2349.4155,-296.0125,300.0144,2143.9204,-262.1703,532.2935,2024.5034,111.0926,-374.8522,2538.0171,176.8773,-751.2914,2330.0300,246.5207,-1069.6268,2446.4890,-144.5310,-384.0788,2552.4663,-211.4718,-749.0607,2326.6689,-221.9043,-1070.2704,2428.1230,1.10,-3.93,29.16,-23.00
215,-46.7757,352.9224,2228.0071,-27.5504,-68.5534,2473.5916,-25.1886,-279.0672,2489.5308,115.4476,188.4848,2381.0764,241.5466,317.0461,2171.8284,212.2780,527.6762,2020.1058,-199.3531,159.3830,2353.3564,-296.9703,318.4991,2147.0073,-262.7274,553.2659,2032.7124,108.7560,-360.8809,2537.0471,174.8183,-743.7430,2341.1951,246.4938,-1066.7185,2442.6343,-140.8532,-371.8982,2552.6792,-206.5183,-743.3625,2337.2734,-221.4835,-1068.1840,2425.8040,1.23,-3.40,28.03,-22.48
216,-47.0079,372.3869,2231.8381,-27.4578,-52.5756,2471.2659,-25.7529,-263.0557,2487.8591,114.5840,205.9612,2381.4277,240.9511,337.3784,2174.1157,208.1250,548.5814,2023.9254,-199.1463,179.1069,2358.2102,-297.9609,335.9271,2150.6523,-263.0821,572.9117,2041.2574,106.4429,-347.5673,2535.6155,172.8031,-736.6404,2352.4866,246.4458,-1063.6508,2438.3525,-137.3247,-360.2903,2551.8125,-201.8746,-738.0250,2347.1902,-221.3171,-1065.7695,2423.2124,1.36,-2.89,27.07,-21.94
217,-47.2072,390.1710,2235.0933,-27.3203,-37.9893,2468.6892,-26.2998,-248.4837,2485.3418,114.0126,222.2088,2382.5476,240.2471,355.6931,2176.4529,203.7335,568.1972,2028.9956,-199.0618,197.5112,2363.8633,-298.9317,351.8521,2154.9226,-263.1971,590.6347,2049.8140,104.2443,-335.3686,2533.4646,170.8122,-730.2284,2363.2322,246.4198,-1060.3622,2434.0767,-134.0699,-349.5994,2549.8748,-197.7226,-733.1484,2356.0037,-221.3569,-1062.9871,2420.9988,1.50,-2.43,26.41,-21.40
218,-47.3670,405.8543,2237.6846,-27.1416,-25.1954,2465.8525,-26.8182,-235.7526,2481.9165,113.6832,236.7673,2384.2942,239.5076,371.5833,2178.7874,199.2848,586.0185,2035.1757,-199.0797,214.0095,2370.0930,-299.8221,365.9458,2159.7822,-263.0817,606.0325,2058.0535,102.2316,-324.6292,2530.5090,168.7876,-724.6735,2372.8291,246.4724,-1056.9023,2430.3159,-131.1875,-340.0831,2547.0117,-194.2035,-728.7818,2363.4043,-221.5430,-1059.9390,2419.6924,1.67,-2.04,26.11,-20.84
219,-47.4934,419.2264,2239.6370,-26.9296,-14.4564,2462.7051,-27.2849,-225.1023,2477.6819,113.5148,249.2973,2386.3958,238.8009,384.8777,2181.0376,194.9880,601.7027,2042.1926,-199.1713,228.1782,2376.5935,-300.5733,378.0212,2165.0784,-262.7901,618.9103,2065.6675,100.4542,-315.5626,2526.8699,166.6502,-720.0668,2380.8452,246.6571,-1053.4161,2427.5371,-128.7516,-331.8937,2543.4529,-191.3909,-724.9720,2369.2114,-221.8144,-1056.7928,2419.6577,1.88,-1.72,26.17,-20.28
220,-47.5853,430.2742,2241.0994,-26.7064,-5.8662,2459.2666,-27.6592,-216.6058,2472.8728,113.4287,259.6123,2388.5537,238.1709,395.6102,2183.1265,191.0368,615.0820,2049.6807,-199.3101,239.7915,2383.0322,-301.1317,388.0308,2170.5835,-262.4066,629.2704,2072.4131,98.9475,-308.2513,2522.8386,164.3210,-716.4497,2387.0901,247.0149,-1050.1041,2426.0693,-126.8209,-325.1031,2539.4341,-189.2988,-721.7630,2373.3987,-222.1007,-1053.7609,2421.0361,2.15,-1.49,26.51,-19.71
221,-47.6479,439.1287,2242.3301,-26.5025,0.6461,2455.6875,-27.8853,-210.1779,2467.8325,113.3589,267.6878,2390.5427,237.6207,403.9682,2185.0098,187.5945,626.1359,2057.2441,-199.4789,248.8317,2389.1360,-301.4546,396.0489,2176.0610,-262.0319,637.2693,2078.1565,97.7323,-302.6641,2518.7708,161.7454,-713.8366,2391.6309,247.5533,-1047.1680,2426.0640,-125.4467,-319.6881,2535.1558,-187.8876,-719.2166,2376.0793,-222.3413,-1051.0138,2423.7996,2.48,-1.32,27.05,-19.15
222,-47.6864,446.0109,2243.6499,-26.3585,5.2897,2452.2844,-27.9166,-205.6048,2462.9448,113.2717,273.6474,2392.2546,237.1225,410.2234,2186.6804,184.7624,634.9634,2064.5034,-199.6777,255.4758,2394.7642,-301.5141,402.2382,2181.3328,-261.7642,643.1677,2082.8862,96.8357,-298.6747,2514.9680,158.9122,-712.2175,2394.7593,248.2462,-1044.7595,2427.4971,-124.6675,-315.5587,2530.7454,-187.0727,-717.3773,2377.4958,-222.4787,-1048.6831,2427.7358,2.88,-1.22,27.66,-18.60
223,-47.7036,451.1895,2245.3879,-26.3145,8.3646,2449.4739,-27.7077,-202.5913,2458.5706,113.1457,277.7227,2393.7039,236.6226,414.6775,2188.1697,182.5854,641.7461,2071.1609,-199.9173,260.0464,2399.9309,-301.3006,406.8224,2186.3230,-261.6808,647.2757,2086.7009,96.2882,-296.0979,2511.6206,155.8519,-711.5623,2396.8960,249.0413,-1042.9647,2430.1992,-124.5186,-312.5570,2526.2749,-186.7459,-716.2559,2377.9668,-222.4766,-1046.8405,2432.4861,3.33,-1.15,28.22,-18.06
224,-47.7000,454.9405,2247.8154,-26.4013,10.2132,2447.6951,-27.2501,-200.8017,2454.9944,112.9807,280.2248,2394.9944,236.0715,417.6207,2189.5427,181.0450,646.7117,2077.0352,-200.2153,262.9550,2404.7659,-300.8275,410.0608,2191.0425,-261.8272,649.9103,2089.7646,96.1276,-294.7046,2508.7915,152.6380,-711.7911,2398.4800,249.8764,-1041.8016,2433.8950,-125.0185,-310.4671,2521.7961,-186.7762,-715.8233,2377.8369,-222.3270,-1045.5177,2437.5833,3.83,-1.11,28.66,-17.53
225,-47.6796,457.5248,2251.0615,-26.6368,11.1745,2447.2871,-26.5551,-199.9106,2452.4458,112.7774,281.4938,2396.2983,235.4326,419.3283,2190.8901,180.0745,650.1089,2082.0710,-200.5865,264.6351,2409.4399,-300.1299,412.2254,2195.5654,-262.2074,651.3752,2092.2542,96.3967,-294.2577,2506.4709,149.3692,-712.7732,2399.8584,250.6931,-1041.2292,2438.2322,-126.1683,-309.0463,2517.3521,-187.0166,-715.9656,2377.4766,-222.0507,-1044.7258,2442.5239,4.37,-1.07,28.91,-17.03
226,-47.6440,459.0859,2254.8059,-27.0156,11.5708,2448.3928,-25.6619,-199.5452,2451.3633,112.5471,281.8777,2397.7917,234.6856,420.0530,2192.3276,179.5773,652.1881,2086.2993,-201.0322,265.4872,2414.0864,-299.2623,413.5904,2199.9634,-262.7920,651.9447,2094.3127,97.1203,-294.5274,2504.6340,146.1629,-714.3292,2401.2258,251.4400,-1041.1605,2442.8376,-127.9595,-308.0545,2513.0168,-187.3361,-716.5674,2377.2124,-221.6976,-1044.4615,2446.8835,4.91,-1.01,28.65,-16.62
227,-47.5947,459.8195,2258.7876,-27.5115,11.6290,2450.8701,-24.6309,-199.4674,2451.9302,112.2937,281.6775,2399.6445,233.8333,420.0535,2193.9724,179.4344,653.1873,2089.7993,-201.5281,265.8280,2418.7368,-298.2975,414.4139,2204.2678,-263.5261,651.8629,2096.0195,98.2804,-295.3011,2503.2678,143.1389,-716.2408,2402.6223,252.0718,-1041.4791,2447.3660,-130.3211,-307.2435,2508.8625,-187.6443,-717.4421,2377.3445,-221.3283,-1044.6799,2450.3967,5.45,-0.91,27.71,-16.33
228,-47.5392,459.9665,2262.8398,-28.0802,11.4753,2454.3018,-23.5341,-199.5724,2454.0444,112.0284,281.1476,2401.9729,232.8835,419.5757,2195.9553,179.5240,653.3433,2092.6553,-202.0187,265.8699,2423.2781,-297.3234,414.9272,2208.4465,-264.3408,651.3409,2097.3708,99.7874,-296.3850,2502.3728,140.4146,-718.2858,2403.9807,252.5464,-1042.0558,2451.5386,-133.1292,-306.3843,2504.9583,-187.8674,-718.4032,2378.1528,-221.0076,-1045.3041,2452.9812,5.95,-0.78,26.05,-16.17
229,-47.4795,459.7739,2266.8374,-28.6597,11.1488,2458.0598,-22.4535,-199.8445,2457.3843,111.7586,280.4757,2404.8521,231.8573,418.8795,2198.3760,179.7358,652.8658,2094.9587,-202.4242,265.7243,2427.4717,-296.4468,415.3315,2212.4011,-265.1682,650.5538,2098.2998,101.5004,-297.6045,2501.9260,138.0835,-720.2667,2405.2100,252.8316,-1042.7830,2455.1831,-136.2186,-305.3086,2501.3521,-187.9683,-719.2926,2379.8567,-220.7924,-1046.2197,2454.7336,6.40,-0.61,23.72,-16.11
230,-47.4232,459.4624,2270.6665,-29.1887,10.6360,2461.4888,-21.4794,-200.3011,2461.4658,111.5184,279.8218,2408.2881,230.7713,418.1946,2201.3186,179.9594,651.9661,2096.7581,-202.6681,265.4391,2431.0171,-295.7778,415.7897,2216.0093,-265.9459,649.6509,2098.7178,103.2725,-298.8126,2501.8411,136.2091,-722.0441,2406.2729,252.9228,-1043.5740,2458.2168,-139.4149,-303.9422,2498.0374,-187.9317,-720.0148,2382.5559,-220.7313,-1047.3068,2455.8555,6.78,-0.41,20.84,-16.13
231,-47.3709,459.1973,2274.2185,-29.6007,9.9331,2464.0471,-20.7069,-200.9476,2465.7195,111.3149,279.2725,2412.2341,229.6505,417.7434,2204.7915,180.1218,650.8004,2098.0715,-202.6909,265.0242,2433.6484,-295.4137,416.4234,2219.1628,-266.6259,648.7504,2098.5728,104.9570,-299.8792,2501.9446,134.8128,-723.5503,2407.2422,252.8438,-1044.3967,2460.6265,-142.5640,-302.3184,2494.9424,-187.7674,-720.5535,2386.1914,-220.8488,-1048.4587,2456.5842,7.07,-0.18,17.64,-16.18
232,-47.3316,459.0835,2277.3792,-29.8505,9.0638,2465.4299,-20.2235,-201.7446,2469.5479,111.1760,278.8922,2416.5378,228.4980,417.6713,2208.7356,180.1608,649.5060,2098.8469,-202.4818,264.5018,2435.2197,-295.3941,417.2964,2221.7937,-267.1720,647.9454,2097.8748,106.4341,-300.6935,2502.0002,133.8701,-724.7746,2408.3271,252.6667,-1045.2546,2462.4414,-145.5466,-300.5692,2491.9309,-187.4955,-720.9649,2390.5420,-221.1571,-1049.6094,2457.1377,7.27,0.07,14.38,-16.21
233,-47.3019,459.1685,2280.0327,-29.9198,8.1161,2465.5974,-20.0949,-202.6180,2472.3948,111.0880,278.6803,2420.9612,227.3204,418.0676,2212.9380,180.0459,648.1641,2099.0212,-202.0739,263.9139,2435.7471,-295.6986,418.4117,2223.8770,-267.5616,647.2979,2096.7102,107.5978,-301.1725,2501.7766,133.3220,-725.7535,2409.8306,252.4861,-1046.1812,2463.6853,-148.2811,-298.8831,2488.8489,-187.1442,-721.3638,2395.2629,-221.6266,-1050.7574,2457.6609,7.40,0.31,11.39,-16.21
234,-47.2937,459.4815,2282.0811,-29.8289,7.1856,2464.6096,-20.3665,-203.4710,2473.8828,111.0511,278.6268,2425.1472,226.1097,418.9013,2217.0671,179.7672,646.8672,2098.5369,-201.5514,263.3449,2435.4026,-296.2261,419.7054,2225.4160,-267.7875,646.8422,2095.2129,108.3595,-301.2753,2501.1301,133.0948,-726.5337,2412.0596,252.3995,-1047.1964,2464.3606,-150.7226,-297.4785,2485.6057,-186.7521,-721.8757,2399.9634,-222.2157,-1051.9385,2458.2258,7.46,0.56,8.96,-16.14
235,-47.3095,460.0041,2283.4441,-29.6394,6.3901,2462.6296,-21.0397,-204.2150,2473.8513,111.0326,278.6849,2428.7051,224.8714,420.0649,2220.6675,179.3323,645.7000,2097.4253,-201.0130,262.8870,2434.4702,-296.8409,421.0668,2226.4192,-267.8537,646.5889,2093.5544,108.6388,-301.0192,2500.0447,133.1165,-727.1486,2415.1819,252.4828,-1048.2872,2464.4336,-152.8448,-296.5356,2482.2175,-186.3551,-722.6203,2404.2817,-222.8463,-1053.2261,2458.8315,7.47,0.79,7.31,-16.00
236,-47.3590,460.6484,2283.9971,-29.4494,5.8161,2460.0408,-22.0836,-204.7834,2472.2942,111.0225,278.8291,2431.2500,223.6207,421.3475,2223.2952,178.7544,644.7963,2095.8167,-200.5655,262.6305,2433.2588,-297.4000,422.3495,2226.8877,-267.7797,646.5424,2091.9087,108.3694,-300.4841,2498.6287,133.3409,-727.6021,2419.1072,252.7578,-1049.3854,2463.8640,-154.6264,-296.1893,2478.8516,-186.0011,-723.6655,2407.9348,-223.4403,-1054.6847,2459.4185,7.43,0.98,6.64,-15.80
237,-47.4444,461.2663,2283.6394,-29.3597,5.5110,2457.2410,-23.4390,-205.1504,2469.5132,110.9888,279.0136,2432.5398,222.3999,422.5147,2224.5786,178.0670,644.2853,2093.9587,-200.2773,262.6174,2432.0205,-297.8126,423.4039,2226.8086,-267.5902,646.6927,2090.4404,107.5225,-299.8017,2497.0662,133.7576,-727.8950,2423.4561,253.1961,-1050.3961,2462.6248,-156.0459,-296.4872,2475.7866,-185.7378,-725.0321,2410.7361,-223.9338,-1056.3512,2459.8899,7.34,1.14,6.97,-15.58
238,-47.5790,461.6713,2282.2993,-29.4589,5.4334,2454.6089,-25.0413,-205.3338,2466.1240,110.9329,279.1791,2432.4993,221.2782,423.3191,2224.3352,177.2914,644.2928,2092.1763,-200.1845,262.8289,2430.8914,-298.0632,424.0966,2226.1909,-267.3167,647.0110,2089.2881,106.1353,-299.1383,2495.5476,134.3900,-728.0434,2427.5991,253.7252,-1051.2559,2460.7251,-157.0874,-297.4249,2473.3640,-185.6060,-726.6884,2412.5178,-224.2732,-1058.2108,2460.1455,7.20,1.24,8.03,-15.41
239,-47.7650,461.6492,2279.9648,-29.7850,5.4888,2452.4771,-26.8232,-205.3947,2462.9153,110.8336,279.1978,2431.0244,220.3600,423.5791,2222.5547,176.4601,644.8553,2090.8467,-200.2683,263.1728,2429.8982,-298.2194,424.3267,2225.0837,-266.9891,647.4311,2088.5635,104.3263,-298.6736,2494.2153,135.2879,-728.0984,2430.7910,254.2615,-1051.9806,2458.2290,-157.7487,-298.9522,2471.9041,-185.6477,-728.5662,2413.0945,-224.4592,-1060.1925,2460.0967,7.00,1.29,9.34,-15.34
240,-48.0149,460.9909,2276.7205,-30.3078,5.5464,2451.1379,-28.7164,-205.4266,2460.6926,110.6698,278.9826,2428.3540,219.7306,423.1407,2219.4619,175.5999,645.8912,2090.3369,-200.4857,263.4990,2428.9893,-298.4047,424.0158,2223.5994,-266.6325,647.8433,2088.3569,102.2825,-298.5864,2493.1396,136.5238,-728.1584,2432.3184,254.7294,-1052.6781,2455.2368,-158.0427,-301.0204,2471.6340,-185.8910,-730.5750,2412.2107,-224.5071,-1062.1771,2459.6885,6.74,1.28,10.35,-15.43
241,-48.3391,459.5215,2272.8113,-30.9425,5.4486,2450.7969,-30.6301,-205.5556,2460.0771,110.4203,278.4059,2424.8000,219.4495,421.9026,2215.4172,174.7418,647.1536,2090.9536,-200.7659,263.6010,2428.0835,-298.7535,423.0938,2221.8789,-266.2704,648.0886,2088.7339,100.2110,-299.0466,2492.3391,138.1697,-728.3379,2431.6357,255.0765,-1053.5055,2451.8955,-157.9838,-303.6046,2472.6372,-186.3581,-732.6178,2409.5808,-224.4660,-1064.0165,2458.8945,6.41,1.21,10.65,-15.73
242,-48.7449,457.1588,2268.7346,-31.5861,5.0055,2451.5854,-32.4377,-205.9602,2461.2808,110.0625,277.2982,2420.6826,219.5349,419.7821,2210.8440,173.9148,648.2767,2092.8472,-201.0318,263.2396,2427.0898,-299.3666,421.4630,2220.0505,-265.9175,647.9652,2089.7129,98.2798,-300.2087,2491.8237,140.2970,-728.7381,2428.4553,255.2784,-1054.6096,2448.3643,-157.5704,-306.7232,2474.8291,-187.0556,-734.6058,2404.9783,-224.3893,-1065.5602,2457.7009,6.03,1.09,10.11,-16.19
243,-49.2466,453.9624,2265.3040,-32.1446,4.0094,2453.5220,-33.9848,-206.9066,2463.8904,109.5785,275.4659,2416.3145,219.9732,416.7059,2206.1296,173.1566,648.8021,2095.9614,-201.2132,262.1645,2425.9275,-300.2792,418.9883,2218.1709,-265.5898,647.2392,2091.2402,96.5905,-302.2088,2491.6353,142.9473,-729.4281,2422.7522,255.3188,-1056.0575,2444.8223,-156.7813,-310.4328,2477.9658,-187.9759,-736.4730,2398.3484,-224.3261,-1066.6830,2456.0940,5.58,0.91,9.06,-16.73
244,-49.8611,449.8984,2262.7805,-32.5634,2.3014,2456.5398,-35.1264,-208.5548,2467.6985,108.9768,272.7365,2411.9663,220.6986,412.5772,2201.5791,172.4994,648.2526,2100.0088,-201.2702,260.1626,2424.5166,-301.4551,415.4986,2216.2014,-265.2985,645.6544,2093.1775,95.1921,-305.1647,2491.8652,146.1248,-730.4280,2414.7200,255.1924,-1057.8022,2441.4585,-155.5871,-314.7954,2481.7058,-189.0876,-738.1876,2389.8906,-224.3122,-1067.3123,2454.0730,5.06,0.69,7.63,-17.29
245,-50.5939,444.8987,2261.1035,-32.8306,-0.2090,2460.4983,-35.7521,-210.9945,2472.5725,108.2867,268.9810,2407.8604,221.6265,407.2816,2197.3640,171.9763,646.2024,2104.5134,-201.1980,257.0756,2422.7937,-302.7988,410.8176,2214.0190,-265.0563,642.9705,2095.2991,94.0970,-309.1577,2492.6357,149.7723,-731.6981,2404.7236,254.8900,-1059.6844,2438.4617,-153.9782,-319.8319,2485.6860,-190.3437,-739.7543,2380.0774,-224.3661,-1067.4514,2451.6880,4.48,0.43,5.83,-17.87
246,-51.4674,438.9370,2260.1174,-32.9814,-3.5493,2465.2380,-35.8012,-214.2595,2478.3271,107.5588,264.1317,2404.1370,222.6521,400.7049,2193.5183,171.6061,642.3455,2108.8752,-201.0272,252.8209,2420.7158,-304.1815,404.8171,2211.4709,-264.8742,638.9902,2097.3215,93.2943,-314.1982,2494.0598,153.7619,-733.1511,2393.2449,254.4042,-1061.4490,2435.9980,-151.9913,-325.4789,2489.6416,-191.6808,-741.2081,2369.5989,-224.4966,-1067.1857,2449.0833,3.87,0.13,3.74,-18.47
247,-52.4817,432.0369,2259.6294,-33.0776,-7.6747,2470.5955,-35.2748,-218.3166,2484.7195,106.8421,258.1839,2400.8420,223.6781,392.7866,2189.9600,171.4060,636.5451,2112.4883,-200.8078,247.3970,2418.2842,-305.4680,397.4702,2208.4370,-264.7679,633.6041,2098.9255,92.7621,-320.1959,2496.1792,157.9057,-734.6552,2380.8518,253.7445,-1062.8010,2434.1987,-149.7161,-331.5848,2493.4707,-193.0243,-742.5973,2359.2505,-224.6994,-1066.6637,2446.4980,3.22,-0.19,1.53,-19.09
248,-53.6366,424.2822,2259.4241,-33.1973,-12.4765,2476.3945,-34.2494,-223.0651,2491.4644,106.1805,251.1998,2397.9070,224.6281,383.5644,2186.5466,171.3779,628.8531,2114.8174,-200.5997,240.8842,2415.5381,-306.5458,388.8845,2204.8872,-264.7539,626.8199,2099.7856,92.4893,-326.9509,2498.9448,161.9754,-736.0638,2368.1504,252.9376,-1063.4670,2433.1443,-147.2937,-337.9385,2497.2954,-194.3077,-743.9656,2349.7935,-224.9645,-1066.0659,2444.2239,2.59,-0.51,0.61,-19.72
249,-54.9163,415.8190,2259.2683,-33.3938,-17.8044,2482.4006,-32.8557,-228.3555,2498.2444,105.5893,243.2948,2395.1692,225.4635,373.2085,2183.1113,171.5205,619.5009,2115.4795,-200.4552,233.4411,2412.5454,-307.3446,379.3108,2200.8843,-264.8545,618.7674,2099.6055,92.4754,-334.1654,2502.2214,165.7490,-737.2508,2355.7124,252.0444,-1063.2473,2432.8816,-144.8987,-344.3407,2501.3994,-195.4553,-745.3375,2341.8235,-225.2838,-1065.5588,2442.5166,2.00,-0.82,2.46,-20.35
250,-56.2933,406.8438,2258.9216,-33.6980,-23.5052,2488.2722,-31.2611,-234.0238,2504.7424,105.0702,234.6428,2392.3955,226.1971,362.0060,2179.5112,171.8308,608.8524,2114.2886,-200.4205,225.2812,2409.3818,-307.8464,369.1024,2196.5708,-265.0843,609.6870,2098.1375,92.7389,-341.5005,2505.8347,169.0507,-738.1311,2344.0188,251.1420,-1062.0642,2433.4243,-142.7125,-350.6392,2506.1433,-196.4167,-746.7130,2335.7053,-225.6422,-1065.2698,2441.5347,1.47,-1.10,3.84,-20.99
251,-57.7134,397.5829,2258.1562,-34.0954,-29.4585,2493.5720,-29.6424,-239.9243,2510.6812,104.6090,225.4601,2389.3662,226.8732,350.3199,2175.6516,172.2915,597.3318,2111.2498,-200.5229,216.6527,2406.0913,-308.0887,358.6614,2192.1055,-265.4492,599.8812,2095.1995,93.3046,-348.6415,2509.6233,171.7698,-738.6826,2333.4136,250.3121,-1059.9596,2434.7344,-140.8916,-356.7537,2511.8152,-197.1451,-748.0643,2331.5337,-226.0439,-1065.2700,2441.2673,1.05,-1.32,4.63,-21.61
252,-59.1277,388.2621,2256.7886,-34.5469,-35.6017,2497.8389,-28.1598,-245.9635,2515.8628,104.2046,216.0058,2385.9546,227.5528,338.5145,2171.5144,172.8991,585.3534,2106.5120,-200.7764,207.7934,2402.6729,-308.1449,348.3732,2187.6157,-265.9348,589.6550,2090.6968,94.1851,-355.3579,2513.4761,173.8751,-738.9395,2324.0933,249.6302,-1057.1067,2436.6846,-139.5326,-362.6494,2518.5381,-197.6234,-749.3463,2329.1650,-226.4861,-1065.5809,2441.5352,0.74,-1.48,4.82,-22.22
253,-60.4647,379.0616,2254.7139,-35.0038,-41.9247,2500.6956,-26.9391,-252.1035,2520.2075,103.8731,206.5552,2382.2029,228.2707,326.8976,2167.1604,173.6480,573.2480,2100.3005,-201.1637,198.8949,2399.0732,-308.1119,338.5466,2183.1780,-266.5175,579.2668,2084.6299,95.3634,-361.5336,2517.3337,175.3893,-738.9847,2316.1223,249.1411,-1053.7734,2439.0432,-138.6607,-368.3126,2526.2173,-197.8667,-750.5006,2328.2776,-226.9775,-1066.1921,2441.9802,0.54,-1.58,4.51,-22.81
254,-61.6622,370.0990,2251.9250,-35.4189,-48.4592,2501.9460,-26.0483,-258.3461,2523.7512,103.6605,197.3734,2378.3167,229.0109,315.6767,2162.7251,174.5380,561.2251,2092.8550,-201.6530,190.0827,2395.2180,-308.0719,329.3754,2178.8286,-267.1660,568.8898,2077.1226,96.7846,-367.1702,2521.1892,176.3838,-738.9213,2309.4624,248.8688,-1050.2874,2441.5115,-138.2310,-373.7382,2534.5786,-197.9017,-751.4764,2328.4468,-227.5197,-1067.0795,2442.1775,0.45,-1.63,3.82,-23.39
255,-62.6624,361.4129,2248.5039,-35.7596,-55.2436,2501.6089,-25.4887,-264.7049,2526.6162,103.6246,188.6704,2374.6155,229.7051,304.9402,2158.3799,175.5820,549.3639,2084.3906,-202.1896,181.4001,2391.0715,-308.0813,320.9221,2174.5886,-267.8617,558.6050,2068.4253,98.3598,-372.3582,2525.0530,176.9514,-738.8567,2303.9956,248.8165,-1046.9725,2443.7917,-138.1605,-378.9103,2543.2129,-197.8170,-752.2626,2329.2512,-228.1023,-1068.2223,2441.7390,0.46,-1.63,2.93,-23.95
256,-63.4209,352.9616,2244.5879,-35.9931,-62.2960,2499.9104,-25.1965,-271.1788,2528.9551,103.8194,180.5614,2371.4368,230.2402,294.6798,2154.2881,176.7813,537.6201,2075.0872,-202.7254,172.8348,2386.6829,-308.1559,313.1184,2170.4941,-268.5950,548.4197,2058.9226,99.9925,-377.2506,2528.9456,177.2001,-738.8885,2299.5544,248.9696,-1044.0961,2445.6599,-138.3589,-383.8301,2551.6489,-197.7078,-752.9145,2330.3149,-228.6992,-1069.6134,2440.4565,0.53,-1.62,1.99,-24.49
257,-63.9076,344.6385,2240.3188,-36.0911,-69.5883,2497.2498,-25.0604,-277.7528,2530.8784,104.2852,173.0538,2369.0454,230.4846,284.8071,2150.5720,178.1384,525.8658,2065.0935,-203.2294,164.3365,2382.1814,-308.2698,305.7861,2166.6006,-269.3724,538.2986,2049.1018,101.6005,-382.0165,2532.8828,177.2366,-739.1035,2295.9570,249.3229,-1041.8441,2446.9929,-138.7648,-388.5220,2559.3911,-197.7303,-753.5653,2331.3328,-229.2593,-1071.2567,2438.3779,0.64,-1.61,1.10,-25.03
