frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
86,-47.6770,194.9387,2082.9255,-37.0368,-328.2080,2540.0305,-31.4501,-541.0055,2509.0049,147.6781,-98.4716,2380.2275,254.8009,-14.4006,2154.8271,156.0790,219.0728,2135.7773,-212.5676,-102.0161,2375.1106,-303.6154,41.0767,2157.8027,-164.0967,242.7782,2077.9719,105.3588,-574.6868,2632.5420,170.5754,-969.4703,2471.3440,197.8586,-1289.0541,2725.6492,-172.0703,-581.5669,2596.7996,-194.7281,-980.5063,2461.2065,-226.2906,-1285.7769,2708.6851,-1.99,1.15,78.94,-30.07
87,-47.3009,187.9546,2090.0334,-39.8370,-352.1187,2527.3015,-31.6422,-565.5944,2501.9260,149.1101,-123.1149,2371.5793,251.8552,-53.7323,2139.2349,154.9971,180.4258,2119.0945,-218.5720,-126.8991,2364.6252,-306.8467,2.2778,2137.6780,-167.1610,204.8194,2060.4016,104.1100,-597.1031,2627.1470,172.6358,-989.3721,2461.2981,199.0095,-1300.1144,2726.2905,-178.1772,-602.8420,2580.9919,-199.2508,-1004.9640,2455.1003,-227.6393,-1296.3951,2719.0146,-2.20,1.08,78.18,-28.66
88,-47.3103,182.7824,2096.5454,-42.4653,-372.8342,2514.1150,-31.4539,-586.7986,2494.3984,150.6663,-144.1898,2363.1943,249.2343,-87.4582,2125.6726,153.3787,146.9874,2104.1626,-224.0074,-147.7815,2354.4238,-309.0209,-32.3458,2118.9775,-169.4610,172.2431,2047.1410,102.3107,-616.8036,2622.0713,174.2561,-1006.1788,2450.9863,200.0157,-1308.5740,2725.3953,-183.0491,-621.6114,2564.4622,-203.3692,-1027.0698,2449.8232,-228.7937,-1304.4647,2728.6721,-2.41,0.96,77.12,-27.34
89,-47.5583,179.4620,2102.6179,-44.9354,-390.2822,2500.8618,-30.9843,-604.5348,2486.6863,152.2044,-161.5934,2355.4109,247.1163,-115.3170,2114.1775,151.4134,119.0083,2090.8152,-228.8373,-164.7138,2344.7085,-310.3193,-62.2027,2102.1155,-171.1557,145.1286,2037.8401,100.0098,-633.6227,2617.3975,175.4987,-1019.7684,2440.6497,200.8215,-1314.2549,2723.4688,-186.6049,-637.6913,2548.1890,-206.9934,-1046.1395,2444.8462,-229.7927,-1309.8923,2736.7996,-2.61,0.82,75.84,-26.10
90,-47.9517,177.9057,2108.4045,-47.2062,-404.5615,2487.9192,-30.3074,-618.8992,2479.0310,153.6133,-175.3774,2348.5037,245.5855,-137.3493,2104.7273,149.2529,96.4572,2078.9224,-233.0289,-177.9495,2335.6560,-310.9674,-86.9895,2087.3286,-172.4227,123.2809,2031.9098,97.2839,-647.5737,2613.1582,176.4279,-1030.2881,2430.6658,201.4032,-1317.2657,2721.0779,-188.8805,-650.9777,2533.1541,-210.0681,-1061.7401,2439.6711,-230.6803,-1312.8281,2742.7117,-2.81,0.66,74.49,-24.95
91,-48.4368,177.9411,2114.0471,-49.2072,-415.8817,2475.6216,-29.4829,-630.1356,2471.6331,154.8007,-185.7330,2342.6643,244.6465,-153.8452,2097.2424,147.0052,79.0517,2068.3623,-236.5453,-187.8811,2327.3989,-311.2098,-106.6978,2074.6765,-173.4257,106.3036,2028.5811,94.2428,-658.7923,2609.3611,177.1098,-1038.0973,2421.4846,201.7630,-1317.9835,2718.7458,-190.0062,-661.4581,2520.2285,-212.5696,-1073.7164,2433.9331,-231.4896,-1313.6238,2745.9902,-3.02,0.51,73.22,-23.87
92,-48.9951,179.3504,2119.6455,-50.8677,-424.5299,2464.2368,-28.5632,-638.5714,2464.6472,155.6976,-192.9374,2337.9688,244.2391,-165.2898,2091.5854,144.7375,66.3209,2058.9814,-239.3653,-194.9482,2320.0188,-311.2732,-121.5904,2064.0896,-174.2910,93.6782,2026.9794,91.0099,-667.5054,2605.9707,177.5955,-1043.6740,2413.5142,201.9306,-1316.9783,2716.8696,-190.1664,-669.2333,2510.0603,-214.4955,-1082.1608,2427.4988,-232.2309,-1312.7635,2746.5537,-3.22,0.37,72.19,-22.87
93,-49.6229,181.9121,2125.2427,-52.1367,-430.8226,2453.9043,-27.6172,-644.5842,2458.1577,156.2471,-197.3156,2334.3894,244.2622,-172.2892,2087.5581,142.4914,57.6715,2050.6072,-241.4993,-199.5684,2313.5684,-311.3361,-132.1311,2055.4189,-175.0987,84.8368,2026.2366,87.7090,-673.9824,2602.9126,177.9277,-1047.5320,2407.0269,201.9452,-1314.9071,2715.6702,-189.5362,-674.5175,2502.9883,-215.8629,-1087.3527,2420.5190,-232.8854,-1310.7841,2744.6707,-3.42,0.25,71.48,-21.94
94,-50.3260,185.4317,2130.8135,-53.0035,-435.0843,2444.6140,-26.7225,-648.5479,2452.1709,156.4105,-199.1863,2331.8242,244.5976,-175.5029,2084.9368,140.2911,52.4716,2043.0837,-243.0105,-202.0720,2308.1113,-311.4986,-138.8981,2048.5098,-175.8852,79.2242,2025.6012,84.4379,-678.5057,2600.0713,178.1325,-1050.1218,2402.1204,201.8523,-1312.4009,2715.1697,-188.2392,-677.6110,2499.0129,-216.7055,-1089.6803,2413.4009,-233.4093,-1308.1936,2740.9077,-3.60,0.15,71.11,-21.07
95,-51.1024,189.7661,2136.2866,-53.4989,-437.6100,2436.2139,-25.9591,-650.7966,2446.6299,156.1612,-198.8381,2330.1650,245.1237,-175.5673,2083.5266,138.1560,50.1186,2036.3435,-244.0145,-202.6791,2303.7520,-311.7795,-142.4870,2043.2451,-176.6522,76.3497,2024.5383,81.2578,-681.3139,2597.3359,178.2320,-1051.7637,2398.7312,201.6884,-1309.9797,2715.2200,-186.3289,-678.8364,2497.8455,-217.0789,-1089.5790,2406.7012,-233.7447,-1305.4006,2736.0012,-3.76,0.05,71.03,-20.26
96,-51.9485,194.8412,2141.5840,-53.6941,-438.6351,2428.4773,-25.3917,-651.5829,2441.4592,155.4884,-196.5098,2329.3469,245.7348,-173.0528,2083.2014,136.0957,50.1083,2030.4523,-244.6615,-201.5103,2300.6360,-312.1255,-143.4212,2039.5665,-177.3830,75.8157,2022.7950,78.1927,-682.5731,2594.6218,178.2383,-1052.5973,2396.7007,201.4801,-1307.9952,2715.5581,-183.8017,-678.4744,2499.0107,-217.0608,-1087.4646,2400.9719,-233.8371,-1302.6697,2730.6936,-3.90,-0.07,71.15,-19.51
97,-52.8532,200.6603,2146.6733,-53.6796,-438.3008,2421.2012,-25.0688,-651.0450,2436.6167,154.4003,-192.3992,2329.3533,246.3302,-168.4220,2083.8994,134.1189,52.0662,2025.5952,-245.0980,-198.6238,2298.9050,-312.4471,-142.0963,2037.4525,-178.0541,77.3371,2020.4011,75.2534,-682.3429,2591.9167,178.1625,-1052.5825,2395.8337,201.2361,-1306.6047,2715.8794,-180.6413,-676.7123,2501.9692,-216.7503,-1083.6835,2396.6350,-233.6555,-1300.0981,2725.5913,-4.04,-0.21,71.38,-18.80
98,-53.8131,207.3005,2151.6006,-53.5478,-436.6369,2414.2947,-25.0211,-649.2013,2432.1389,152.9316,-186.6707,2330.1841,246.8217,-162.0291,2085.5676,132.2253,55.7710,2021.9941,-245.4266,-194.0665,2298.6238,-312.6589,-138.7498,2036.8602,-178.6500,80.7356,2017.6263,72.4556,-680.5823,2589.2712,178.0123,-1051.5469,2395.9351,200.9558,-1305.7827,2715.8884,-176.8631,-673.6268,2506.2051,-216.2581,-1078.4719,2393.9133,-233.2009,-1297.6287,2721.0750,-4.18,-0.40,71.63,-18.14
99,-54.8280,214.8923,2156.4980,-53.3719,-433.5736,2407.8362,-25.2662,-645.9687,2428.1482,151.1543,-179.4614,2331.7998,247.1153,-154.1152,2088.1050,130.4144,61.1369,2019.8180,-245.6867,-187.9015,2299.7092,-312.7254,-133.4794,2037.6771,-179.1620,85.9377,2014.8905,69.8386,-677.1540,2586.8159,177.7908,-1049.1851,2396.8433,200.6326,-1305.3414,2715.3035,-172.5572,-669.1923,2511.2896,-215.6886,-1071.9364,2392.8438,-232.5169,-1295.1012,2717.3093,-4.33,-0.64,71.86,-17.51
100,-55.9132,223.5820,2161.5457,-53.1949,-428.9689,2402.0737,-25.8092,-641.2167,2424.8464,149.1757,-170.8817,2334.0940,247.1284,-144.8243,2091.3118,128.6786,68.1969,2019.1062,-245.8531,-180.2200,2301.9094,-312.6817,-126.2706,2039.6825,-179.5936,92.9554,2012.6642,67.4703,-671.8872,2584.7432,177.4828,-1045.1385,2398.3672,200.2706,-1304.9885,2713.8401,-167.9028,-663.3044,2516.9233,-215.1236,-1064.0731,2393.3369,-231.6765,-1292.3068,2714.2773,-4.48,-0.93,72.05,-16.93
101,-57.0841,233.4692,2166.8298,-53.0275,-422.6523,2397.4060,-26.6244,-634.7996,2422.5032,147.1386,-160.9972,2336.8691,246.7894,-134.2040,2094.8982,127.0114,77.0668,2019.7654,-245.8709,-171.1097,2304.8354,-312.6340,-117.0430,2042.5718,-179.9475,101.8752,2011.3571,65.4585,-664.6296,2583.3562,177.0635,-1039.0760,2400.3440,199.8864,-1304.3918,2711.2268,-163.1884,-655.8155,2522.9592,-214.6025,-1054.8004,2395.2673,-230.7746,-1289.0675,2711.8545,-4.63,-1.24,72.24,-16.41
102,-58.3539,244.4764,2171.9353,-52.8670,-414.4358,2394.3440,-27.6308,-626.4930,2421.6748,145.1826,-149.8327,2339.8625,246.0728,-122.2013,2098.5193,125.4083,87.9261,2021.5990,-245.6781,-160.6284,2308.0408,-312.7229,-105.6681,2045.9977,-180.2259,112.8343,2011.2390,63.9510,-655.3046,2583.0803,176.4866,-1030.7432,2402.6960,199.5183,-1303.2472,2707.2664,-158.8018,-646.5611,2529.3875,-214.1187,-1044.0184,2398.5586,-229.9026,-1285.2863,2709.8682,-4.77,-1.56,72.36,-16.00
103,-59.7097,256.4804,2176.3633,-52.7230,-404.1542,2393.4810,-28.6891,-616.1013,2422.8293,143.4067,-137.3763,2342.7683,245.0043,-108.6457,2101.8562,123.8744,101.0064,2024.3710,-245.2267,-148.7733,2311.1143,-313.0778,-91.9821,2049.6548,-180.4127,126.0139,2012.4242,63.0399,-643.8822,2584.3208,175.7025,-1020.0283,2405.4905,199.2131,-1301.2897,2701.9199,-155.0994,-635.3800,2536.2451,-213.6169,-1031.6520,2403.2239,-229.1362,-1280.9861,2708.1343,-4.87,-1.85,72.40,-15.77
104,-61.0909,269.4258,2179.8855,-52.7181,-391.6286,2395.5850,-29.5816,-603.5413,2425.9656,141.8161,-123.6066,2345.2966,243.6714,-93.2289,2104.6799,122.4253,116.5976,2027.8669,-244.4705,-135.4825,2313.7771,-313.7647,-75.7642,2053.3628,-180.4692,141.6315,2014.9149,62.6935,-630.3608,2587.2764,174.6468,-1006.9696,2408.9836,199.0189,-1298.3098,2695.3938,-152.2562,-622.1255,2543.5151,-213.0077,-1017.6750,2409.3740,-228.5183,-1276.2776,2706.4692,-4.92,-2.07,72.59,-15.74
105,-62.4406,283.3633,2182.5037,-52.9130,-376.6984,2401.1069,-30.1805,-588.7354,2430.9409,140.3496,-108.4468,2347.2183,242.2005,-75.5079,2106.9150,121.0783,135.0636,2031.9819,-243.3372,-120.6602,2315.9546,-314.7559,-56.7299,2057.1584,-180.3182,159.9526,2018.6891,62.8082,-614.7419,2591.9668,173.2561,-991.7621,2413.6040,198.9610,-1294.1343,2688.1572,-150.3113,-606.7016,2551.2036,-212.1750,-1002.1077,2417.2031,-228.0635,-1271.3116,2704.7104,-4.90,-2.20,73.11,-15.90
106,-63.7488,298.4772,2184.4158,-53.2002,-359.2400,2409.8787,-30.5353,-571.5637,2437.6250,138.8970,-91.7590,2348.4375,240.7315,-54.9263,2108.6665,119.8434,156.8358,2036.7897,-241.7023,-104.2108,2317.7930,-315.9187,-34.5240,2061.3311,-179.8466,181.2886,2023.7808,63.2789,-597.0406,2598.2688,171.4565,-974.7029,2419.8779,199.0349,-1288.6406,2680.8772,-149.2298,-589.0897,2559.4192,-210.9897,-985.0133,2426.9856,-227.7607,-1266.2013,2702.7227,-4.79,-2.24,73.90,-16.23
107,-65.0516,315.0760,2186.0349,-53.2759,-339.2247,2421.0701,-30.8782,-551.8952,2445.9417,137.3465,-73.3553,2349.0193,239.3672,-30.8844,2110.2551,118.7068,182.3821,2042.5778,-239.4172,-86.0249,2319.6064,-317.0411,-8.7579,2066.3965,-178.9010,205.9841,2030.3229,64.0044,-577.2749,2605.9119,169.1827,-956.1604,2428.3159,199.1960,-1281.7742,2674.2593,-148.8945,-569.3724,2568.3213,-209.3122,-966.5070,2439.0322,-227.5903,-1260.9692,2700.4194,-4.57,-2.14,74.70,-16.69
108,-66.3419,333.4610,2187.8499,-52.9721,-316.6325,2434.0500,-31.3574,-529.7366,2455.3462,135.5871,-53.0901,2349.2205,238.1428,-2.8282,2112.2134,117.6304,212.1218,2049.8230,-236.3542,-65.9660,2321.7812,-317.8655,20.9338,2072.9871,-177.3019,234.3583,2038.5364,64.8613,-555.5117,2614.4209,166.3783,-936.5331,2439.2932,199.3711,-1273.5781,2668.8784,-149.0164,-547.7485,2577.9275,-207.0086,-946.7949,2453.6240,-227.5271,-1255.5111,2697.7754,-4.24,-1.93,75.46,-17.22
109,-67.6005,353.7164,2189.9380,-52.1578,-291.5508,2448.2041,-32.0583,-505.1517,2465.3545,133.5859,-30.8583,2349.4446,237.0044,29.6276,2115.2468,116.5495,246.3275,2059.1326,-232.4462,-43.8971,2324.6660,-318.1205,54.7933,2081.7566,-174.8530,266.6287,2048.6785,65.7688,-531.9434,2623.2695,163.0116,-916.2281,2452.9543,199.4657,-1264.1967,2665.0203,-149.2664,-524.5883,2588.1248,-203.9546,-926.1979,2470.9133,-227.5499,-1249.6165,2694.8450,-3.79,-1.58,76.06,-17.78
110,-68.8223,375.6629,2192.0256,-50.7199,-264.2469,2462.8428,-32.9876,-478.3517,2475.5601,131.4255,-6.6108,2350.1917,235.8370,66.5906,2120.1274,115.3862,285.0137,2071.1633,-227.6895,-19.7541,2328.5103,-317.5369,92.8477,2093.2805,-171.3674,302.8090,2060.9817,66.7030,-506.9705,2631.9590,159.0799,-895.6436,2469.1528,199.3773,-1253.8379,2662.6323,-149.3600,-500.4431,2598.6565,-200.0612,-905.1624,2490.8469,-227.6333,-1243.0156,2691.7534,-3.25,-1.12,76.32,-18.37
111,-70.0215,398.8983,2193.7458,-48.5819,-235.2371,2477.2358,-34.0597,-449.7856,2485.5500,129.3160,19.6184,2351.9358,234.4965,107.7974,2127.5618,114.0607,327.8561,2086.5496,-222.1591,6.3998,2333.4333,-315.8529,134.8067,2108.0059,-166.6853,342.6303,2075.5850,67.6440,-481.2057,2640.0547,154.6200,-875.1586,2487.4197,199.0074,-1242.7263,2661.3591,-149.0758,-476.0183,2609.0884,-195.2855,-884.2151,2513.1226,-227.7509,-1235.4675,2688.6655,-2.62,-0.54,76.07,-18.97
112,-71.2339,422.8250,2194.7449,-45.7188,-205.2632,2490.6528,-35.0956,-420.1506,2494.9243,127.5336,47.6341,2355.0186,232.8607,152.5827,2138.0366,112.5089,374.1406,2105.8066,-215.9917,34.3203,2339.4551,-312.8144,179.9992,2126.1843,-160.7062,385.4760,2092.5020,68.5381,-455.4336,2647.2324,149.7157,-855.1290,2507.0056,198.2702,-1231.0674,2660.6650,-148.2675,-452.1028,2618.8137,-189.6634,-863.9058,2537.1858,-227.8676,-1226.8289,2685.7358,-1.96,0.13,75.18,-19.60
113,-72.5104,446.7104,2194.7200,-42.1548,-175.2289,2502.4634,-35.8544,-390.3186,2503.3328,126.3548,77.0148,2359.5447,230.8446,199.8966,2151.7266,110.6973,422.7575,2129.2217,-209.3848,63.5813,2346.5305,-308.1938,227.3386,2147.8118,-153.4038,430.3728,2111.6177,69.2834,-430.4968,2653.3210,144.5034,-835.8915,2526.9473,197.1065,-1219.0480,2659.9919,-146.8720,-429.4910,2627.1096,-183.3323,-844.7297,2562.2488,-227.9362,-1217.0947,2683.0737,-1.29,0.85,73.60,-20.24
114,-73.9029,469.7673,2193.4531,-37.9634,-146.0758,2512.1995,-36.0779,-361.2405,2510.4873,125.9806,107.0742,2365.3779,228.4066,248.3807,2168.4724,108.6306,472.2606,2156.7253,-202.5584,93.5757,2354.6042,-301.8414,275.3783,2172.5374,-144.8445,476.0269,2132.7129,69.7646,-407.1701,2658.2864,139.1654,-817.7604,2546.2051,195.4953,-1206.8696,2658.8972,-144.9109,-408.8954,2633.2605,-176.5720,-827.0635,2587.3425,-227.8792,-1206.4154,2680.7402,-0.65,1.60,71.38,-20.88
115,-75.4536,491.2433,2190.8162,-33.2562,-118.6717,2519.6130,-35.5543,-333.8159,2516.1797,126.5098,136.9153,2372.1912,225.5167,296.4754,2187.8250,106.3520,520.9865,2187.8096,-195.7305,123.5521,2363.6074,-293.7661,322.4427,2199.6309,-135.1743,520.9348,2155.4731,69.9061,-386.0426,2662.1731,133.9131,-801.0296,2563.8193,193.4718,-1194.7935,2657.1575,-142.4568,-390.8593,2636.6887,-169.8403,-811.1254,2611.4075,-227.5630,-1195.0979,2678.7678,-0.08,2.30,68.62,-21.52
116,-77.1774,510.5008,2186.7871,-28.1825,-93.7099,2524.6721,-34.1596,-308.7910,2520.2891,127.9325,165.5473,2379.5725,222.1535,342.5668,2209.0979,103.9298,567.2392,2221.5176,-189.0775,152.6473,2373.4263,-284.2097,366.8502,2228.0125,-124.6032,563.5317,2179.4939,69.7314,-367.4750,2665.0247,128.9607,-785.9622,2579.0671,191.1305,-1183.1522,2654.7957,-139.5693,-375.6882,2637.0986,-163.8354,-796.9618,2633.4087,-226.7546,-1183.6108,2677.1750,0.41,2.85,65.52,-22.15
117,-79.0607,527.0729,2181.4451,-22.9194,-71.6653,2527.5474,-31.8899,-286.6787,2522.7974,130.1559,192.0386,2387.1079,218.3031,385.1508,2231.4272,101.4405,609.4973,2256.5278,-182.7299,179.9499,2383.8230,-273.6672,407.1378,2256.4072,-113.3729,602.3722,2204.2585,69.3776,-351.6171,2666.8347,124.4972,-772.7768,2591.5479,188.6225,-1172.3322,2652.0598,-136.1678,-363.4109,2634.5732,-159.5992,-784.4653,2652.4319,-225.0529,-1172.5646,2675.9797,0.80,3.07,62.29,-22.76
118,-81.0552,540.7089,2174.9905,-17.6673,-52.7935,2528.5386,-28.8991,-267.7549,2523.8264,133.0237,215.6336,2394.4287,213.9858,423.0020,2253.8164,98.9525,646.6019,2291.2900,-176.7816,204.5932,2394.3872,-262.8177,442.2444,2283.5288,-101.7466,636.2807,2229.1721,69.0819,-338.4718,2667.5664,120.6661,-761.6298,2601.1587,186.1267,-1162.7080,2649.3357,-132.0333,-353.7845,2629.7563,-158.2829,-773.4622,2667.3667,-221.9971,-1162.5936,2675.3684,1.12,2.75,59.13,-23.34
119,-83.0894,551.3842,2167.7490,-12.6395,-37.1709,2527.9631,-25.5058,-252.0919,2523.7173,136.3462,235.8214,2401.2021,209.2689,455.3043,2275.2214,96.5174,677.8831,2324.1963,-171.3155,225.8748,2404.5310,-252.3938,471.5897,2308.2661,-90.0020,664.4730,2253.5947,69.1157,-327.9478,2667.1973,117.5521,-752.5931,2608.0046,183.8225,-1154.5760,2647.0515,-127.3667,-346.2996,2623.7556,-159.7788,-763.9313,2676.9707,-217.7490,-1154.1161,2675.6553,1.38,1.93,56.20,-23.90
120,-85.0886,559.2381,2160.1042,-7.9967,-24.6786,2526.2998,-22.0914,-239.5512,2522.7961,139.9138,252.3472,2407.1201,204.2783,481.7156,2294.6707,94.1593,703.2072,2353.7510,-166.4064,243.3474,2413.5647,-243.0282,495.0717,2329.8047,-78.4415,686.6083,2276.9426,69.6895,-319.8731,2665.7400,115.1779,-745.6309,2612.2954,181.8572,-1148.0892,2645.5781,-122.6185,-340.3852,2617.5872,-163.1639,-755.9393,2680.8987,-212.8523,-1147.2811,2676.7334,1.60,0.80,53.63,-24.42
121,-86.9868,564.6250,2152.5991,-3.8484,-15.0790,2524.0190,-18.9958,-229.8760,2521.3164,143.5273,265.2105,2411.9119,199.1826,502.3529,2311.4265,91.8702,722.9317,2378.7129,-162.1234,256.8859,2420.8257,-235.1557,512.9935,2347.6931,-67.3828,702.7966,2298.7749,70.8982,-313.9882,2663.2668,113.5111,-740.5882,2614.2937,180.3300,-1143.2224,2645.1638,-118.1431,-335.5522,2612.1577,-167.4750,-749.5438,2679.4248,-207.8223,-1141.9846,2678.2539,1.80,-0.45,51.53,-24.90
122,-88.7306,568.0994,2145.8896,-0.2590,-8.0701,2521.4751,-16.5094,-222.7801,2519.4578,147.0151,274.6457,2415.3960,194.1785,517.7092,2325.0884,89.6055,737.7927,2398.2166,-158.5239,266.6880,2425.8594,-228.9635,525.9648,2361.8442,-57.1507,713.5446,2318.8643,72.7331,-309.9557,2659.9585,112.4786,-737.1999,2614.3374,179.2839,-1139.7780,2645.9150,-114.1653,-331.4343,2608.2817,-171.7993,-744.7328,2672.9507,-203.1075,-1137.9194,2679.9316,1.99,-1.64,50.04,-25.28
123,-90.2831,570.1772,2140.3044,2.7571,-3.2695,2518.8867,-14.8938,-217.8567,2517.6492,150.2498,281.0850,2417.5278,189.4641,528.5406,2335.6189,87.2961,748.7394,2411.8418,-155.6397,273.2224,2428.5742,-224.4181,534.7839,2372.5183,-48.0503,719.6742,2337.2197,75.1316,-307.3864,2656.1355,111.9880,-735.1241,2612.8677,178.7113,-1137.4269,2647.8250,-110.9042,-327.8057,2606.5303,-175.0900,-741.4017,2661.9963,-199.1932,-1134.6226,2681.6208,2.17,-2.56,49.07,-25.59
124,-91.6231,571.3195,2135.9326,5.2328,-0.2413,2516.3713,-14.3174,-214.6502,2516.3728,153.1458,285.1015,2418.4180,185.2197,535.7423,2343.2900,84.8718,756.7545,2419.6240,-153.4683,277.1352,2429.3164,-221.3216,540.3332,2380.2361,-40.3450,722.2133,2354.0657,77.9901,-305.8580,2652.1824,111.9415,-733.9709,2610.4590,178.5630,-1135.7704,2650.8215,-108.6368,-324.6144,2606.9639,-176.2068,-739.3152,2647.6086,-196.6021,-1131.5847,2683.1191,2.36,-3.02,48.38,-25.83
125,-92.7427,571.9139,2132.7263,7.2457,1.4750,2514.0173,-14.7523,-212.6794,2515.9597,155.6507,287.3284,2418.3054,181.5957,540.2372,2348.5732,82.2930,762.6910,2422.0000,-151.9707,279.1492,2428.8213,-219.3938,543.4878,2385.6609,-34.2355,722.2767,2369.7798,81.1579,-304.9316,2648.4434,112.2517,-733.3375,2607.7395,178.7579,-1134.4100,2654.8047,-107.4737,-321.9798,2609.0166,-174.5890,-738.0914,2631.6814,-195.5686,-1128.4158,2683.9978,2.54,-2.91,47.70,-26.03
126,-93.6409,572.2495,2130.5740,8.9031,2.3260,2511.9465,-15.9584,-211.4691,2516.4846,157.7365,288.3809,2417.5066,178.7188,542.8740,2352.0095,79.5787,767.1708,2419.7290,-151.0781,279.9724,2428.0513,-218.3369,545.0484,2389.4514,-29.8570,720.9439,2384.7986,84.4493,-304.1930,2645.1633,112.8444,-732.8457,2605.3040,179.1975,-1133.0068,2659.6323,-107.0330,-320.0785,2611.9807,-170.9958,-737.2785,2616.0659,-195.6770,-1124.9603,2683.9912,2.71,-2.42,46.86,-26.22
127,-94.3174,572.5061,2129.3586,10.3088,2.6995,2510.3398,-17.6030,-210.6368,2517.7883,159.3992,288.7832,2416.3789,176.6996,544.3502,2354.1040,76.8316,770.5439,2413.8010,-150.6940,280.2062,2427.9595,-217.8839,545.6802,2392.1741,-27.2845,719.1447,2399.4690,87.6776,-303.3022,2642.4802,113.6630,-732.1827,2603.5867,179.7766,-1131.3229,2665.1240,-106.7799,-318.9443,2615.4219,-166.6500,-736.5673,2601.7058,-196.2999,-1121.2443,2683.3396,2.86,-1.78,45.89,-26.38
128,-94.7672,572.7595,2128.9915,11.5289,2.8914,2509.4246,-19.3567,-209.9420,2519.5466,160.6619,288.9083,2415.2825,175.6552,545.1472,2355.2498,74.2404,772.9207,2405.3552,-150.7387,280.2408,2429.0225,-217.8235,545.8537,2394.2637,-26.5475,717.5673,2413.9243,90.6927,-302.0382,2640.4370,114.6640,-731.1409,2602.7791,180.4014,-1129.2367,2671.0354,-106.4210,-318.4348,2618.9038,-162.3333,-735.8198,2589.2983,-197.0607,-1117.4902,2682.3127,2.97,-1.15,44.95,-26.52
129,-94.9689,572.9810,2129.4155,12.5833,3.0599,2509.4385,-20.9431,-209.3121,2521.3743,161.5848,288.9311,2414.5637,175.7178,545.4834,2355.6970,72.0739,774.2289,2395.5593,-151.1829,280.2393,2431.5532,-218.0288,545.7910,2396.0085,-27.6276,716.6061,2427.9656,93.4067,-300.3414,2639.0190,115.8142,-729.6479,2602.7732,180.9994,-1126.7476,2677.0498,-105.8510,-318.3387,2622.0623,-158.4857,-735.0515,2579.2915,-197.7646,-1114.0482,2681.0923,3.05,-0.61,44.28,-26.61
130,-94.8816,573.0521,2130.6672,13.4432,3.1850,2510.5737,-22.1658,-208.8615,2522.9482,162.2591,288.7971,2414.5310,176.9741,545.2853,2355.5376,70.6582,774.2714,2385.4653,-151.9124,280.1703,2435.4319,-218.4763,545.4456,2397.4814,-30.4612,716.3360,2441.0430,95.7948,-298.3279,2638.1973,117.0864,-727.7942,2603.2007,181.5280,-1123.9856,2682.7710,-105.0886,-318.4967,2624.6863,-155.3106,-734.3939,2571.8582,-198.3402,-1111.3198,2679.7507,3.07,-0.18,44.12,-26.64
131,-94.4739,572.7646,2132.8354,14.0363,3.0376,2512.9258,-22.9040,-208.8774,2524.0959,162.7970,288.2106,2415.4204,179.5919,544.1601,2354.6956,70.3616,772.7117,2375.8433,-152.8256,279.7532,2440.1921,-219.2486,544.4902,2398.4802,-34.9408,716.5089,2452.2839,97.8877,-296.3036,2637.9788,118.4612,-725.8438,2603.5078,181.9704,-1121.2129,2687.7856,-104.2375,-318.8943,2626.7629,-152.8474,-734.0659,2566.9302,-198.7980,-1109.6715,2678.2727,3.06,0.14,44.63,-26.59
132,-93.7067,571.8112,2136.0674,14.2704,2.1695,2516.4705,-23.1006,-209.8136,2524.8386,163.2975,286.6478,2417.3335,183.7533,541.4411,2353.0249,71.5584,769.0654,2367.0596,-153.8505,278.4917,2445.1941,-220.5104,542.3318,2398.5020,-40.9281,716.5629,2460.5972,99.7446,-294.7533,2638.4158,119.9271,-724.2339,2603.0718,182.3302,-1118.8167,2691.7576,-103.4342,-319.6985,2628.4712,-151.0353,-734.3499,2564.2302,-199.2044,-1109.3922,2676.6306,3.02,0.36,45.85,-26.45
133,-92.5382,569.7952,2140.5339,14.0455,-0.0571,2521.0571,-22.7431,-212.2598,2525.3555,163.8243,283.3958,2420.1763,189.6155,536.2222,2350.3413,74.5951,762.6655,2359.0347,-154.9450,275.7261,2449.8157,-222.4645,538.1525,2396.8394,-48.2667,715.6456,2464.8230,101.4405,-294.3230,2639.6021,121.4854,-723.5438,2601.2983,182.6224,-1117.2775,2694.5444,-102.8242,-321.2566,2630.1411,-149.7643,-735.5775,2563.2734,-199.6534,-1110.6729,2674.8423,2.95,0.53,47.74,-26.20
