frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
95,-39.9927,-25.7527,2088.8918,-40.1625,-417.0091,2238.6077,-39.2322,-593.3621,2222.7263,113.8944,-211.3514,2107.8667,220.2977,-152.4540,1903.2375,129.1336,43.1217,1848.8108,-197.6298,-211.7039,2102.6448,-274.5715,-122.6887,1894.8275,-164.2574,63.0172,1840.6195,63.7052,-598.1595,2236.8992,155.3756,-923.5439,2101.6443,175.4344,-1130.3826,2375.7446,-145.0817,-595.5010,2213.6777,-189.2172,-941.5179,2104.9790,-201.0179,-1141.4430,2381.6831,-3.80,-1.41,41.60,-13.27
96,-40.4034,-25.5448,2088.4817,-39.7951,-416.6741,2238.5549,-39.1338,-592.9606,2222.2507,113.2474,-211.0237,2106.6226,220.3440,-150.7299,1902.7650,127.1688,44.0635,1848.9459,-197.7628,-211.7205,2102.5176,-275.1330,-122.7130,1894.8510,-164.3658,62.9969,1841.5862,63.6450,-598.3993,2237.3005,155.2695,-923.1792,2100.5750,175.3595,-1129.5728,2375.0010,-144.9971,-595.3388,2213.4329,-188.8446,-941.3671,2104.6646,-200.8806,-1141.1658,2381.4451,-3.79,-1.37,43.85,-13.27
97,-40.7813,-23.9279,2088.3984,-39.4537,-414.9578,2238.6902,-38.8816,-591.2324,2222.1538,112.5698,-209.1145,2105.8660,220.2550,-147.4419,1902.7250,125.0902,46.5464,1849.4653,-197.8495,-210.3681,2102.6155,-275.8088,-121.0729,1895.2908,-164.4698,64.5125,1842.7728,63.6787,-597.5358,2238.2886,155.0862,-921.8347,2100.2820,175.2993,-1129.0061,2374.1050,-144.7630,-594.3572,2213.8765,-188.2890,-940.2968,2104.6973,-200.7830,-1140.7212,2380.9946,-3.80,-1.31,45.17,-13.27
98,-41.1014,-20.8471,2088.5911,-39.0756,-411.8535,2238.9099,-38.4901,-588.1374,2222.4214,111.8705,-205.5718,2105.5107,219.9984,-142.7123,1902.9623,122.9606,50.4751,1850.1799,-197.9092,-207.5964,2102.8621,-276.5637,-117.7713,1896.0227,-164.5578,67.5341,1843.9382,63.7858,-595.5082,2239.8047,154.8240,-919.4351,2100.6895,175.2444,-1128.5863,2372.9790,-144.3823,-592.5671,2215.0415,-187.6511,-938.2479,2104.9539,-200.6669,-1140.0084,2380.2466,-3.81,-1.26,45.63,-13.27
99,-41.3512,-16.2030,2089.0193,-38.6418,-407.2822,2239.1174,-37.9766,-583.6047,2223.0593,111.1666,-200.3121,2105.4832,219.5685,-136.5426,1903.3590,120.8415,55.8940,1850.9504,-197.9709,-203.3247,2103.1860,-277.3617,-112.7174,1896.9697,-164.6250,72.1625,1844.9399,63.9499,-592.1699,2241.8386,154.4720,-915.8073,2101.7217,175.1863,-1128.1637,2371.4875,-143.8457,-589.8444,2216.9761,-187.0100,-935.0470,2105.3647,-200.4718,-1138.8926,2379.0876,-3.82,-1.23,45.82,-13.29
100,-41.5121,-9.9109,2089.6519,-38.1820,-401.1717,2239.2395,-37.3605,-577.5719,2224.0842,110.4767,-193.2900,2105.7161,218.9590,-128.8775,1903.8361,118.7982,62.8853,1851.7029,-198.0531,-197.4856,2103.5352,-278.1708,-105.8016,1898.0730,-164.6967,78.5363,1845.7314,64.1516,-587.3544,2244.3914,154.0227,-910.7529,2103.3188,175.1094,-1127.5636,2369.4795,-143.1489,-585.9865,2219.7031,-186.3959,-930.4664,2105.9272,-200.1567,-1137.2461,2377.4194,-3.84,-1.24,46.10,-13.32
101,-41.5871,-1.9575,2090.4587,-37.7365,-393.5171,2239.2314,-36.6749,-570.0281,2225.4944,109.8114,-184.5572,2106.1484,218.1776,-119.6968,1904.3485,116.8698,71.5153,1852.3998,-198.1730,-190.0464,2103.8608,-278.9717,-96.9828,1899.2903,-164.8180,86.7621,1846.3423,64.3686,-580.9362,2247.4600,153.4720,-904.1276,2105.4377,175.0052,-1126.6083,2366.8320,-142.3026,-580.7719,2223.1987,-185.7972,-924.3059,2106.7029,-199.7144,-1134.9740,2375.1753,-3.87,-1.29,46.70,-13.37
102,-41.5842,7.5742,2091.4070,-37.3777,-384.3906,2239.0818,-35.9581,-561.0330,2227.2683,109.1811,-174.2695,2106.7280,217.2222,-109.0303,1904.8760,115.1002,81.7721,1853.0537,-198.3269,-181.0462,2104.1379,-279.7479,-86.3106,1900.5837,-165.0446,96.8632,1846.8627,64.5695,-572.8836,2251.0098,152.8230,-895.8923,2108.0552,174.8588,-1125.1381,2363.4897,-141.3476,-574.0206,2227.3689,-185.1713,-916.4521,2107.8042,-199.1716,-1132.0343,2372.3396,-3.91,-1.37,47.65,-13.44
103,-41.5270,18.5397,2092.4600,-37.1656,-373.9088,2238.8271,-35.2561,-550.6782,2229.3450,108.5946,-162.6469,2107.4131,216.1005,-96.9573,1905.4249,113.5117,93.6239,1853.7002,-198.4990,-170.5560,2104.3584,-280.4828,-73.9017,1901.9401,-165.4039,108.8015,1847.4246,64.7158,-563.2532,2254.9753,152.0743,-886.1251,2111.1689,174.6647,-1123.0178,2359.4819,-140.3462,-565.6166,2232.0557,-184.4686,-906.9066,2109.3818,-198.5749,-1128.4415,2368.9502,-3.95,-1.45,48.92,-13.52
104,-41.4351,30.8183,2093.5850,-37.1538,-362.1421,2238.5649,-34.6080,-539.0205,2231.6411,108.0654,-149.8683,2108.1873,214.8103,-83.4889,1906.0190,112.1351,107.0741,1854.4221,-198.6484,-158.6175,2104.5530,-281.1486,-59.8310,1903.3745,-165.8740,122.5466,1848.1995,64.7623,-552.1517,2259.2683,151.2106,-874.9773,2114.8074,174.4060,-1120.1333,2354.9207,-139.3643,-555.5020,2237.0637,-183.6542,-895.7626,2111.6211,-197.9762,-1124.2516,2365.0879,-3.99,-1.52,50.38,-13.62
105,-41.3216,44.4302,2094.7793,-37.3525,-349.0385,2238.3787,-34.0438,-525.9899,2234.1240,107.6193,-135.9432,2109.0637,213.3560,-68.4886,1906.7216,110.9759,122.2953,1855.3331,-198.7278,-145.1331,2104.7852,-281.7075,-44.0171,1904.9628,-166.3583,138.1960,1849.3989,64.6678,-539.6586,2263.8145,150.1819,-862.6000,2119.0491,174.0708,-1116.3829,2349.9758,-138.4487,-543.6323,2242.2126,-182.7069,-883.1436,2114.7429,-197.4113,-1119.5284,2360.8569,-4.02,-1.57,51.73,-13.73
106,-41.1719,59.6062,2096.0879,-37.7285,-334.3558,2238.3359,-33.5770,-511.3383,2236.8276,107.2857,-120.6385,2110.0979,211.7399,-51.5679,1907.6306,110.0311,139.6758,1856.6167,-198.6750,-129.8267,2105.1589,-282.1018,-26.1248,1906.8435,-166.6967,156.0550,1851.2925,64.3989,-525.7676,2268.5706,148.9072,-849.0851,2124.0432,173.6305,-1111.6678,2344.8459,-137.6084,-529.9391,2247.3909,-181.6177,-869.1434,2119.0115,-196.8962,-1114.3047,2356.3662,-4.02,-1.59,52.51,-13.85
107,-40.9442,76.7597,2097.5894,-38.1959,-317.6751,2238.5195,-33.2002,-494.6428,2239.8240,107.0944,-103.4855,2111.3867,209.9771,-32.1067,1908.9115,109.2625,159.8328,1858.5160,-198.4200,-112.2587,2105.8079,-282.2536,-5.5772,1909.2417,-166.6756,176.6571,1854.2141,63.9278,-510.3841,2273.5322,147.2686,-834.4553,2130.0125,173.0564,-1105.8911,2339.7344,-136.8013,-514.3380,2252.5742,-180.3611,-853.7996,2124.7273,-196.4184,-1108.5526,2351.7209,-3.97,-1.58,52.24,-13.98
108,-40.5600,96.3784,2099.3862,-38.6311,-298.5100,2239.0332,-32.8847,-475.4164,2243.1990,107.0616,-83.9044,2113.0569,208.0955,-9.3309,1910.7983,108.6101,183.5007,1861.3580,-197.8762,-91.9464,2106.8916,-282.0500,18.3434,1912.4589,-166.0598,200.6599,1858.5702,63.2236,-493.3879,2278.6980,145.1433,-818.7202,2137.2273,172.3100,-1098.9806,2334.8423,-135.9212,-496.7762,2257.8215,-178.8993,-837.1414,2132.1982,-195.9491,-1102.1769,2347.0339,-3.86,-1.53,50.53,-14.12
109,-39.9224,118.8389,2101.5969,-38.8796,-276.4870,2239.9707,-32.5810,-453.2867,2247.0291,107.1855,-61.3970,2115.2534,206.1486,17.5049,1913.6033,107.9861,211.3685,1865.5464,-196.9447,-68.5272,2108.5710,-281.3453,46.2918,1916.8647,-164.6055,228.6739,1864.8134,62.2422,-474.7394,2284.0222,142.4217,-801.9582,2145.9500,171.3578,-1090.9087,2330.3726,-134.7966,-477.3393,2263.2043,-177.1666,-819.2593,2141.6799,-195.4422,-1095.0392,2342.4409,-3.67,-1.45,47.15,-14.26
110,-38.9243,144.2334,2104.3271,-38.7927,-251.5299,2241.3989,-32.2271,-428.1781,2251.3474,107.4585,-35.7351,2118.1030,204.1958,48.9214,1917.7042,107.2929,243.8836,1871.5500,-195.5137,-41.9187,2110.9963,-279.9525,78.6592,1922.8654,-162.0893,261.0487,1873.4242,60.9201,-454.5737,2289.3589,139.0434,-784.3707,2156.3528,170.1792,-1081.7197,2326.5332,-133.1885,-456.3034,2268.7478,-175.0981,-800.3754,2153.3032,-194.8493,-1086.9965,2338.1082,-3.39,-1.35,42.24,-14.40
111,-37.4803,172.2524,2107.6560,-38.2298,-223.9701,2243.3179,-31.7557,-400.4284,2256.1169,107.8653,-7.1061,2121.7102,202.2957,85.0388,1923.5155,106.4333,281.0973,1879.8748,-193.4717,-12.4110,2114.2847,-277.6632,115.4005,1930.8741,-158.3115,297.7242,1884.8563,59.1781,-433.2270,2294.4514,135.0146,-766.2908,2168.4568,168.7671,-1071.5200,2323.5208,-130.8187,-434.1588,2274.3577,-172.6371,-780.8455,2167.0066,-194.1225,-1077.9524,2334.2234,-3.04,-1.26,36.23,-14.53
112,-35.5376,202.1722,2111.6072,-37.1017,-194.5734,2245.6414,-31.1079,-370.8180,2261.1975,108.4073,23.8598,2126.1169,200.4664,125.4501,1931.4528,105.3246,322.5484,1891.0154,-190.7172,19.3128,2118.5027,-274.2580,155.9509,1941.2654,-153.1261,338.1227,1899.4938,56.9504,-411.2223,2298.9480,130.4139,-748.1231,2182.0896,167.1464,-1060.4806,2321.5066,-127.4183,-411.5544,2279.8098,-169.7679,-761.1288,2182.4961,-193.2249,-1067.8864,2330.9807,-2.63,-1.18,29.74,-14.63
113,-33.1024,232.9188,2116.1426,-35.3592,-164.4645,2248.1780,-30.2466,-340.4995,2266.3328,109.0913,56.1228,2131.3013,198.6773,169.1612,1941.8602,103.9080,367.2106,1905.3770,-187.1825,52.2327,2123.6528,-269.5552,199.1994,1954.3154,-146.4533,381.1358,1917.5734,54.2358,-389.1993,2302.4851,125.3957,-730.2966,2196.8647,165.3503,-1048.8143,2320.5979,-122.8227,-389.2281,2284.7712,-166.5260,-741.7209,2199.2368,-192.1341,-1056.8816,2328.5542,-2.19,-1.13,23.37,-14.68
114,-30.2362,263.2167,2121.1399,-33.0256,-134.9773,2250.6531,-29.1621,-310.8375,2271.1562,109.9447,88.3792,2137.1609,196.8331,214.6208,1954.9371,102.1496,413.5254,1923.1812,-182.8597,85.1084,2129.6626,-263.4533,243.5638,1970.1257,-138.3143,425.1761,1939.0994,51.1488,-367.8504,2304.7556,120.1711,-713.1972,2212.2085,163.4435,-1036.7805,2320.8191,-117.0572,-367.9124,2288.8662,-163.0108,-723.0914,2216.4631,-190.8484,-1045.1354,2327.0742,-1.75,-1.15,17.57,-14.65
115,-27.0560,291.7911,2126.4126,-30.1843,-107.4234,2252.7466,-27.8761,-283.1615,2275.2625,110.9931,119.2459,2143.5327,194.7988,259.9049,1970.6494,100.0470,459.5738,1944.3735,-177.8167,116.6486,2136.3921,-256.0027,287.1774,1988.5294,-128.8512,468.3563,1963.7743,47.9334,-347.8311,2305.6079,114.9913,-697.1512,2227.4043,161.4852,-1024.6729,2322.0833,-110.3844,-348.2440,2291.7695,-159.3733,-705.6337,2233.2615,-189.3884,-1032.9473,2326.6072,-1.32,-1.22,12.55,-14.51
116,-23.7103,317.5880,2131.7231,-26.9804,-82.8554,2254.1841,-26.4244,-258.5108,2278.3091,112.2647,147.5069,2150.2102,192.4363,303.0338,1988.6920,97.6244,503.3893,1968.5608,-172.2195,145.7220,2143.6409,-247.4331,328.1736,2009.0548,-118.3391,508.7693,1990.9584,44.9199,-329.6830,2305.0515,110.1138,-682.4126,2241.6975,159.5558,-1012.8204,2324.2002,-103.2572,-330.6848,2293.2883,-155.7919,-689.6401,2248.6780,-187.7921,-1020.7013,2327.1279,-0.93,-1.33,8.41,-14.28
117,-20.3548,339.9285,2136.8286,-23.5975,-61.8854,2254.8257,-24.8506,-237.4827,2280.1064,113.7798,172.2945,2156.9761,189.6457,342.3342,2008.5055,94.9448,543.3004,1995.0322,-166.3087,171.5031,2151.1892,-238.1579,365.0138,2030.9368,-107.1683,544.8081,2019.7324,42.4504,-313.7703,2303.2581,105.7628,-669.1882,2254.4146,157.7247,-1001.5812,2326.9084,-96.2147,-315.4781,2293.4155,-152.4398,-675.3211,2261.8882,-186.1147,-1008.8376,2328.5239,-0.58,-1.48,5.10,-13.94
118,-17.1373,358.5245,2141.4775,-20.2218,-44.6477,2254.8428,-23.1800,-220.2547,2280.5593,115.5560,193.1611,2163.6257,186.4095,376.6671,2029.3485,92.0986,578.1713,2022.8317,-160.3869,193.5313,2158.8042,-228.6948,396.6934,2053.2458,-95.7978,575.3887,2048.9824,40.8045,-300.2641,2300.5090,102.1045,-657.6518,2265.0603,156.0708,-991.3194,2329.9331,-89.7669,-302.6818,2292.3179,-149.4562,-662.8392,2272.3318,-184.4163,-997.8156,2330.6089,-0.26,-1.64,2.71,-13.51
119,-14.1892,373.4081,2145.4905,-17.0046,-30.9686,2254.4980,-21.4488,-206.6944,2279.7642,117.5989,210.0203,2169.9807,182.7741,405.4569,2050.4011,89.2095,607.4221,2050.8860,-154.7662,211.6501,2166.2734,-219.5859,422.7754,2075.0154,-84.6863,600.0120,2077.5640,40.1442,-289.1806,2297.1362,99.2220,-647.9308,2273.3621,154.6557,-982.3461,2333.0273,-84.3005,-292.2245,2290.2744,-146.9279,-652.3229,2279.7749,-182.7592,-988.0427,2333.1482,0.03,-1.79,1.24,-13.03
120,-11.6325,384.8228,2148.7842,-14.0443,-20.5372,2254.0193,-19.6898,-196.4791,2277.9944,119.8811,223.0471,2175.9009,178.8557,428.6038,2070.8555,86.3954,630.9716,2078.0935,-149.7316,225.9311,2173.3960,-211.2943,443.2968,2095.3784,-74.2664,618.6886,2104.3733,40.4783,-280.4075,2293.4695,97.1335,-640.0746,2279.2695,153.5230,-974.8546,2335.9839,-80.0177,-283.9583,2287.6055,-144.8708,-643.8276,2284.3137,-181.1989,-979.7900,2335.8762,0.29,-1.92,0.57,-12.53
121,-9.5697,393.1516,2151.3796,-11.3999,-12.9590,2253.5620,-17.9574,-189.1762,2275.5913,122.3276,232.6030,2181.2771,174.7842,446.3933,2089.9924,83.7791,649.1255,2103.4194,-145.4970,236.6252,2179.9937,-204.1658,458.6624,2113.6550,-64.8877,631.8938,2128.4727,41.6649,-273.7346,2289.8042,95.7848,-634.0159,2282.9375,152.6884,-968.8881,2338.6428,-76.9291,-277.6635,2284.6062,-143.2121,-637.2985,2286.3611,-179.7894,-973.1512,2338.5054,0.52,-2.01,0.52,-12.04
122,-8.0822,398.8740,2153.3391,-9.0926,-7.7785,2253.2148,-16.2999,-184.2733,2272.9307,124.8270,239.1913,2186.0332,170.7166,459.4179,2107.2441,81.4353,662.5268,2125.9746,-142.1803,244.1461,2185.9175,-198.3577,469.5527,2129.4202,-56.8229,640.4573,2149.1292,43.4541,-268.8705,2286.3813,95.0868,-629.5820,2284.7139,152.1387,-964.3525,2340.8831,-74.9027,-273.0555,2281.5159,-141.7768,-632.5471,2286.6162,-178.5962,-968.0593,2340.7432,0.73,-2.03,0.87,-11.59
123,-7.2223,402.5395,2154.7554,-7.1129,-4.4815,2253.0054,-14.7658,-181.2130,2270.3416,127.2582,243.4226,2190.1257,166.7962,468.4949,2122.2380,79.4067,672.0219,2145.1213,-139.7932,249.0463,2191.0571,-193.8699,476.8236,2142.5283,-50.2083,645.4849,2165.9375,45.5528,-265.4766,2283.3511,94.9252,-626.4954,2285.1199,151.8331,-961.0619,2342.6072,-73.6898,-269.8063,2278.5615,-140.4132,-629.2759,2285.7849,-177.6451,-964.3206,2342.4150,0.89,-1.98,1.40,-11.20
124,-6.9978,404.7224,2155.7263,-5.4207,-2.5266,2252.9236,-13.3740,-179.4353,2268.0640,129.5152,245.9631,2193.5549,163.1748,474.5563,2134.8088,77.6618,678.5609,2160.5195,-138.2485,251.9607,2195.3618,-190.5598,481.3904,2153.0776,-45.0846,648.1469,2178.7810,47.6895,-263.1914,2280.7949,95.1884,-624.4307,2284.7205,151.7136,-958.7758,2343.7732,-72.9920,-267.5738,2275.9670,-139.0357,-627.1204,2284.4385,-176.9193,-961.6611,2343.4951,1.00,-1.87,1.95,-10.89
125,-7.3875,405.9661,2156.3379,-3.9509,-1.3953,2252.9482,-12.1193,-178.4210,2266.2532,131.5171,247.4667,2196.3665,159.9890,478.5319,2144.9802,76.1341,683.0427,2172.1416,-137.3854,253.5297,2198.8450,-188.2192,484.1132,2161.3318,-41.3888,649.5467,2187.8545,49.6579,-261.6680,2278.7668,95.7552,-623.0549,2283.9587,151.7202,-957.2250,2344.4214,-72.5263,-266.0210,2273.8936,-137.6193,-625.7047,2283.0005,-176.3762,-959.7714,2344.0569,1.07,-1.73,2.43,-10.65
126,-8.3246,406.7367,2156.6587,-2.6237,-0.6370,2253.0603,-10.9730,-177.7285,2264.9897,133.2086,248.5111,2198.6453,157.3671,481.2479,2152.9172,74.7331,686.2315,2180.2068,-137.0091,254.3242,2201.5718,-186.6160,485.7170,2167.6272,-39.0303,650.5549,2193.5171,51.3278,-260.5949,2277.3047,96.5158,-622.0690,2283.1382,151.8052,-956.1439,2344.6436,-72.0672,-264.8443,2272.4456,-136.1721,-624.6791,2281.7400,-175.9707,-958.3458,2344.2283,1.08,-1.56,2.78,-10.50
127,-9.7308,407.3887,2156.7549,-1.3593,0.0953,2253.2646,-9.8995,-177.0206,2264.3196,134.5611,249.5452,2200.4993,155.4294,483.3568,2158.8716,73.3906,688.6984,2185.1157,-136.9318,254.7913,2203.6472,-185.5585,486.7446,2172.2825,-37.8955,651.7802,2196.2837,52.6383,-259.7185,2276.4177,97.3828,-621.2284,2282.4451,151.9323,-955.3012,2344.5374,-71.4632,-263.7921,2271.6660,-134.7224,-623.7635,2280.8186,-175.6575,-957.1224,2344.1257,1.06,-1.40,2.97,-10.43
128,-11.4828,408.1478,2156.7095,-0.0955,1.0223,2253.5994,-8.8707,-176.0839,2264.2771,135.5764,250.8506,2202.0454,154.2803,485.2929,2163.1172,72.0977,690.7924,2187.3613,-137.0094,255.2229,2205.1865,-184.9060,487.5407,2175.5642,-37.8993,653.5193,2196.6765,53.5871,-258.8602,2276.1062,98.3077,-620.3619,2281.9819,152.0821,-954.5310,2344.1719,-70.6428,-262.6915,2271.5642,-133.2978,-622.7615,2280.3047,-175.4082,-955.9191,2343.8416,1.00,-1.26,2.99,-10.43
129,-13.4271,409.1006,2156.6462,1.1951,2.2226,2254.1433,-7.8708,-174.8480,2264.9058,136.2931,252.5127,2203.3904,154.0336,487.2425,2165.8792,70.9289,692.6356,2187.4456,-137.1642,255.7380,2206.2986,-184.6175,488.2469,2177.6082,-38.9728,655.8004,2195.2339,54.2233,-257.9317,2276.3621,99.2743,-619.3902,2281.7754,152.2490,-953.7535,2343.5745,-69.6138,-261.4646,2272.1309,-131.9310,-621.5989,2280.2229,-175.2008,-954.6612,2343.4043,0.91,-1.14,2.80,-10.50
130,-15.3340,410.1865,2156.7388,2.4971,3.6174,2255.0190,-6.9014,-173.4023,2266.2605,136.7932,254.3993,2204.6194,154.8136,489.1212,2167.2764,70.0657,694.1070,2185.7998,-137.3909,256.2704,2207.0671,-184.7546,488.8065,2178.4404,-41.0810,658.3918,2192.3745,54.6467,-256.9521,2277.2009,100.2970,-618.3447,2281.7756,152.4420,-952.9899,2342.7378,-68.4621,-260.1526,2273.3491,-130.6446,-620.3218,2280.5354,-175.0415,-953.4044,2342.8013,0.79,-1.04,2.41,-10.63
131,-16.8867,411.1863,2157.1929,3.7497,4.9571,2256.3840,-5.9754,-172.0085,2268.3982,137.2029,256.1499,2205.7893,156.7731,490.5574,2167.2783,69.7977,694.8394,2182.7222,-137.7399,256.5497,2207.5466,-185.3716,488.9276,2178.0002,-44.2088,660.8419,2188.4226,55.0075,-256.0620,2278.6702,101.3978,-617.3809,2281.8218,152.6838,-952.3695,2341.6414,-67.3443,-258.9236,2275.2087,-129.4694,-619.1320,2281.1609,-174.9432,-952.3337,2341.9695,0.66,-0.95,1.82,-10.80
132,-17.6913,411.7101,2158.1836,4.8486,5.8210,2258.4133,-5.1118,-171.0977,2271.3640,137.6819,257.1834,2206.9333,160.0916,490.8897,2165.7073,70.5098,694.2186,2178.3494,-138.2861,256.1254,2207.7654,-186.6334,488.0595,2175.9844,-48.3807,662.4705,2183.5122,55.4993,-255.5310,2280.8716,102.6070,-616.7850,2281.6030,153.0045,-952.1154,2340.2886,-66.4693,-258.0792,2277.7097,-128.4313,-618.3535,2281.8989,-174.9471,-951.7532,2340.8555,0.53,-0.86,1.10,-10.99
133,-17.4251,411.1870,2159.7773,5.6580,5.6348,2261.2644,-4.3283,-171.2498,2275.1702,138.3965,256.7295,2208.0664,164.9580,489.1798,2162.2874,72.6472,691.3978,2172.6538,-139.0909,254.4132,2207.7312,-188.7934,485.5138,2172.1521,-53.6325,662.4079,2177.6445,56.3340,-255.7588,2283.9512,103.9466,-616.9510,2280.6423,153.4424,-952.5311,2338.7314,-66.0619,-258.0417,2280.8760,-127.5762,-618.4370,2282.4119,-175.0841,-952.0417,2339.4270,0.42,-0.75,0.34,-11.21
134,-16.1235,408.8761,2161.8757,6.0447,3.7005,2265.0432,-3.6315,-173.1576,2279.7805,139.4771,253.8847,2209.1882,171.5302,484.2499,2156.7434,76.6530,685.3342,2165.4661,-140.1673,250.7112,2207.4424,-192.0734,480.3900,2166.2231,-59.9912,659.6245,2170.6455,57.6980,-257.2661,2288.0361,105.4498,-618.3420,2278.4050,154.0271,-953.9681,2337.0466,-66.3161,-259.3380,2284.7566,-126.9523,-619.8911,2282.1497,-175.3960,-953.6144,2337.7473,0.34,-0.61,0.32,-11.45
135,-14.1039,403.9260,2164.2581,5.9161,-0.7582,2269.7605,-3.0209,-177.5824,2285.0842,140.9704,247.7018,2210.2820,179.8700,474.7646,2148.8901,82.8729,674.8619,2156.5161,-141.4676,244.2394,2206.8960,-196.6110,471.6263,2157.9622,-67.4464,652.9783,2162.2424,59.7053,-260.6787,2293.1533,107.1482,-621.4338,2274.4443,154.7854,-956.8042,2335.2915,-67.3554,-262.5753,2289.3992,-126.6177,-623.2557,2280.4194,-175.8980,-956.8720,2335.9529,0.28,-0.44,0.74,-11.74
136,-11.7559,395.4724,2166.6536,5.2434,-8.5335,2275.2974,-2.4848,-185.3055,2290.8738,142.8081,237.3154,2211.2988,189.8667,459.3931,2138.6963,91.4422,658.8240,2145.5002,-142.9007,234.2102,2206.0830,-202.4080,458.0934,2147.2915,-75.9083,641.3041,2152.0686,62.3706,-266.6961,2299.1843,109.0796,-626.6938,2268.4565,155.7306,-961.3944,2333.5259,-69.2210,-268.4121,2294.7241,-126.5869,-629.0282,2276.5999,-176.6279,-962.1758,2334.2119,0.26,-0.24,0.81,-12.07
137,-9.4058,382.7455,2168.8149,4.0573,-20.3569,2281.3774,-2.0237,-197.0681,2296.8372,144.8146,222.0696,2212.1360,201.1707,437.0449,2126.3525,102.2004,636.2550,2132.1702,-144.3763,219.9244,2204.9790,-209.2806,438.7460,2134.3147,-85.1625,623.5636,2139.7695,65.6075,-276.0330,2305.8540,111.2554,-634.5455,2260.3259,156.8850,-968.0521,2331.8457,-71.8721,-277.5159,2300.4756,-126.8560,-637.6462,2270.3125,-177.6034,-969.8073,2332.6841,0.26,0.00,0.46,-12.45
138,-7.3055,365.1761,2170.5439,2.4206,-36.8096,2287.5754,-1.6596,-213.4791,2302.5630,146.7572,201.5898,2212.6318,213.1726,407.0619,2112.2976,114.6625,606.5533,2116.4387,-145.8506,200.8693,2203.5327,-216.8398,412.8181,2119.3225,-94.8407,599.0361,2125.0774,69.2491,-289.3111,2312.7046,113.6716,-645.3600,2250.1848,158.2585,-977.0005,2330.3997,-75.2054,-290.4844,2306.2109,-127.4022,-649.4502,2261.4653,-178.8518,-979.9265,2331.5857,0.26,0.27,0.31,-12.85
139,-5.6545,342.4978,2171.6912,0.3989,-58.2303,2293.3748,-1.4520,-234.8995,2307.5815,148.4095,175.8050,2212.5879,225.0684,369.3459,2097.1538,128.0439,569.6047,2098.4495,-147.3557,176.8033,2201.6614,-224.5284,380.0145,2102.7966,-104.4422,567.4904,2107.9172,73.0831,-306.9153,2319.1428,116.2830,-659.3956,2238.3879,159.8686,-988.3604,2329.4160,-79.0882,-307.7169,2311.3477,-128.2299,-664.6597,2250.3000,-180.3606,-992.5344,2331.1714,0.27,0.57,1.44,-13.24
140,-4.6061,314.8282,2172.1528,-1.9514,-84.6202,2298.2505,-1.4793,-261.3281,2311.4128,149.5981,144.9768,2211.8042,236.0099,324.4807,2081.5928,141.3607,525.8478,2078.5964,-148.9998,147.8198,2199.2563,-231.7431,340.6467,2085.3142,-113.4065,529.2758,2088.4546,76.8900,-328.8531,2324.5076,119.0328,-676.7661,2225.4822,161.7046,-1002.0821,2329.1748,-83.3964,-329.2653,2315.2224,-129.3651,-683.3249,2237.3477,-182.1130,-1007.4496,2331.7456,0.27,0.88,2.85,-13.59
141,-4.2673,282.7068,2171.8579,-4.5774,-115.5685,2301.7649,-1.8239,-292.3305,2313.6301,150.2306,109.7434,2210.1140,245.2950,273.7318,2066.1941,153.5757,476.2854,2057.4646,-150.9357,114.3871,2196.2075,-237.9828,295.6535,2067.4512,-121.2349,485.2924,2067.1074,80.4701,-354.6797,2328.1714,121.8534,-697.3777,2212.0691,163.7445,-1017.9200,2330.0078,-88.0369,-354.7272,2317.2007,-130.8894,-705.2842,2223.3147,-184.0519,-1024.2826,2333.5950,0.27,1.18,4.42,-13.85
142,-4.6812,247.0511,2170.7695,-7.4085,-150.2649,2303.6172,-2.5517,-327.0693,2313.9209,150.2706,71.1074,2207.4236,252.5052,218.8816,2051.3381,163.8103,422.3648,2035.7305,-153.3024,77.3323,2192.4370,-242.9874,246.4543,2049.6919,-127.6003,436.8508,2044.4940,83.6515,-383.5419,2329.6392,124.7122,-720.9134,2198.7158,165.9221,-1035.3860,2332.2261,-92.9350,-383.2603,2316.7839,-132.9236,-730.1322,2208.9160,-186.1082,-1042.4369,2336.9358,0.25,1.45,6.03,-14.00
