frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
229,-61.9782,223.4190,2123.0854,-48.7727,-180.8210,2238.0732,-40.0295,-359.1909,2216.3381,104.3175,79.0548,2158.7380,129.9061,285.7095,2019.0188,119.6324,507.4825,1943.6415,-198.6205,59.1442,2165.7661,-286.3276,232.7767,2007.5001,-257.7735,452.8796,1931.9318,56.4937,-395.6068,2221.1138,119.5271,-716.1841,2014.5620,144.6157,-1007.7453,2213.7651,-132.8369,-403.9537,2211.7783,-166.6527,-731.9662,2010.1034,-179.4580,-1019.8887,2215.6658,-2.90,-1.55,7.10,-9.09
230,-64.1632,214.8871,2117.5010,-48.6126,-187.6949,2237.9021,-39.7728,-366.0672,2216.2144,104.0933,70.7839,2153.4531,130.9938,273.6623,2008.5457,121.2261,494.4263,1930.1921,-198.0713,51.4653,2162.1912,-287.8799,221.3893,2001.1036,-261.6846,440.3938,1921.5800,56.4926,-403.0121,2222.0762,120.0916,-720.4160,2010.8357,144.4588,-1010.8601,2211.7634,-132.3051,-411.5137,2212.8464,-166.0679,-737.3964,2007.7262,-178.7159,-1024.3403,2214.6753,-3.06,-1.58,8.67,-9.64
231,-66.3112,206.9546,2111.9507,-48.3642,-193.9181,2237.6248,-39.4530,-372.2990,2216.0530,103.8968,63.2423,2148.5137,132.0043,262.4485,1998.8315,122.5851,482.0996,1917.3774,-197.5513,44.4873,2159.0862,-289.3268,210.7096,1995.2756,-265.3952,428.5933,1912.0519,56.5799,-409.7055,2222.7764,120.5113,-724.1584,2007.2668,144.3391,-1013.7540,2209.4790,-131.7391,-418.3034,2213.6450,-165.2336,-742.1791,2005.3240,-177.8822,-1028.4609,2213.1863,-3.19,-1.58,9.86,-10.19
232,-68.2480,199.3200,2106.4785,-48.0155,-199.8094,2237.2715,-39.0676,-378.2060,2215.9099,103.6660,56.1743,2143.9224,132.9893,251.8702,1989.9191,123.7332,470.2638,1905.1522,-197.0234,37.9037,2156.3855,-290.6685,200.4440,1989.9774,-268.8401,417.1888,1903.2893,56.7920,-415.9314,2223.3027,120.7976,-727.5877,2003.7946,144.2799,-1016.5563,2206.9355,-131.1920,-424.5733,2214.2539,-164.1918,-746.4459,2002.7814,-177.0077,-1032.2076,2211.3435,-3.28,-1.54,10.73,-10.73
233,-69.8335,191.7353,2101.1272,-47.5857,-205.6451,2236.8545,-38.6242,-384.0734,2215.8232,103.3512,49.3369,2139.6748,133.9666,241.7569,1981.8594,124.7048,458.7224,1893.5232,-196.4752,31.4372,2154.0042,-291.8809,190.3945,1985.1733,-271.9900,405.9929,1895.2441,57.1648,-421.8770,2223.7373,120.9455,-730.8344,2000.3915,144.3029,-1019.3615,2204.1685,-130.7177,-430.5193,2214.7561,-162.9795,-750.3054,2000.0352,-176.1496,-1035.4946,2209.3550,-3.33,-1.46,11.37,-11.27
234,-70.9758,184.0382,2095.9290,-47.1132,-211.6170,2236.3767,-38.1327,-390.0901,2215.8398,102.9178,42.5532,2135.7732,134.9308,232.0008,1974.6960,125.5340,447.3582,1882.5483,-195.9171,24.8976,2151.8545,-292.9259,180.4822,1980.8370,-274.8436,394.9428,1887.8813,57.7188,-427.6507,2224.1494,120.9346,-733.9755,1997.0541,144.4134,-1022.1987,2201.2434,-130.3655,-436.2708,2215.2190,-161.6327,-753.8261,1997.0774,-175.3637,-1038.2114,2207.4504,-3.33,-1.34,11.81,-11.80
235,-71.6367,176.1871,2090.9236,-46.6458,-217.8016,2235.8323,-37.6102,-396.3393,2215.9956,102.3492,35.7440,2132.2219,135.8650,222.5619,1968.4280,126.2459,436.1510,1872.3030,-195.3778,18.2036,2149.8674,-293.7724,170.7389,1976.9342,-277.4095,384.0829,1881.1586,58.4520,-433.2938,2224.5789,120.7265,-737.0435,1993.8057,144.6050,-1025.0176,2198.2930,-130.1569,-441.8857,2215.6912,-160.1993,-757.0466,1993.9451,-174.6948,-1040.2606,2205.8386,-3.27,-1.19,12.07,-12.32
236,-71.8343,168.2451,2086.1387,-46.2218,-224.1628,2235.2119,-37.0726,-402.7830,2216.3335,101.6491,28.9436,2129.0190,136.7497,213.4580,1962.9954,126.8521,425.1658,1862.8480,-194.8941,11.3854,2147.9863,-294.4075,161.2695,1973.4124,-279.7066,373.5268,1875.0118,59.3318,-438.7936,2225.0471,120.2745,-740.0391,1990.6783,144.8495,-1027.6919,2195.5215,-130.0810,-447.3733,2216.1948,-158.7309,-759.9869,1990.7078,-174.1699,-1041.5911,2204.6609,-3.14,-0.99,12.11,-12.84
237,-71.6282,160.3612,2081.6050,-45.8629,-230.5724,2234.5127,-36.5372,-409.2976,2216.8845,100.8383,22.2685,2126.1560,137.5670,204.7491,1958.2777,127.3557,414.5262,1854.2003,-194.5045,4.5542,2146.1711,-294.8479,152.2023,1970.1967,-281.7567,363.4038,1869.3479,60.3049,-444.1136,2225.5505,119.5235,-742.9510,1987.7017,145.1108,-1030.0521,2193.1746,-130.0938,-452.7130,2216.7358,-157.2952,-762.6639,1987.4449,-173.7946,-1042.2126,2203.9841,-2.94,-0.77,11.85,-13.36
238,-71.1059,152.7241,2077.3542,-45.5700,-236.8599,2233.7371,-36.0157,-415.7047,2217.6746,99.9502,15.8738,2123.6150,138.2985,196.5047,1954.1334,127.7556,404.3675,1846.3301,-194.2345,-2.1486,2144.3838,-295.1424,143.6341,1967.1998,-283.5971,353.8108,1864.0580,61.3035,-449.2156,2226.0754,118.4271,-745.7661,1984.8942,145.3477,-1031.9305,2191.4741,-130.1330,-457.8802,2217.3025,-155.9662,-765.1008,1984.2299,-173.5554,-1042.1949,2203.7954,-2.67,-0.55,11.19,-13.87
239,-70.3612,145.5357,2073.5068,-45.3290,-242.8679,2232.9062,-35.5149,-421.8326,2218.6296,99.0251,9.8925,2121.3726,138.9246,188.7809,1950.4243,128.0570,394.7955,1839.1713,-194.0917,-8.5990,2142.5916,-295.3670,135.6005,1964.3344,-285.2773,344.7773,1859.0344,62.2638,-454.0785,2226.5967,116.9510,-748.4803,1982.2563,145.5286,-1033.2046,2190.5637,-130.1348,-462.8582,2217.8811,-154.8117,-767.3282,1981.1184,-173.4337,-1041.6680,2204.0151,-2.32,-0.35,10.19,-14.35
240,-69.4809,138.9868,2070.2937,-45.1224,-248.4883,2232.0535,-35.0336,-427.5630,2219.5505,98.1061,4.4049,2119.4001,139.4284,181.5951,1947.0355,128.2715,385.8677,1832.6420,-194.0631,-14.7153,2140.7598,-295.6165,128.0680,1961.5238,-286.8626,336.2692,1854.1888,63.1363,-458.6964,2227.0923,115.0915,-751.0884,1979.7721,145.6352,-1033.8284,2190.4775,-130.0544,-467.6418,2218.4573,-153.8904,-769.3774,1978.1475,-173.4101,-1040.7501,2204.5554,-1.89,-0.19,9.17,-14.76
241,-68.5380,133.1702,2067.8184,-44.9332,-253.6579,2231.2278,-34.5708,-432.8203,2220.3286,97.2348,-0.5782,2117.6619,139.8000,174.9235,1943.8727,128.4167,377.5877,1826.6708,-194.1206,-20.4607,2138.8545,-295.9912,120.9554,1958.7104,-288.4236,328.2110,1849.4612,63.8974,-463.0741,2227.5430,112.8781,-753.5666,1977.4041,145.6591,-1033.8276,2191.0605,-129.8694,-472.2221,2219.0212,-153.2288,-771.2665,1975.3351,-173.4535,-1039.5541,2205.3127,-1.40,-0.07,8.33,-15.08
242,-67.5861,128.0960,2066.0701,-44.7620,-258.3513,2230.4780,-34.1239,-437.5740,2220.9258,96.4504,-5.0926,2116.1101,140.0425,168.7121,1940.8682,128.5152,369.9354,1821.2084,-194.2280,-25.8262,2136.8496,-296.5757,114.1744,1955.8593,-290.0248,320.5228,1844.8296,64.5460,-467.2053,2227.9321,110.3866,-755.8813,1975.1206,145.5891,-1033.1869,2192.1936,-129.5855,-476.5726,2219.5693,-152.8183,-772.9940,1972.6979,-173.5357,-1038.1747,2206.1921,-0.87,-0.01,7.76,-15.31
243,-66.6628,123.7271,2064.9565,-44.6118,-262.5558,2229.8420,-33.6922,-441.8124,2221.3357,95.7766,-9.1909,2114.6921,140.1705,162.9312,1937.9855,128.5847,362.9024,1816.2388,-194.3492,-30.7977,2134.7332,-297.4200,107.6751,1952.9692,-291.7140,313.1744,1840.3137,65.0992,-471.0529,2228.2429,107.7353,-758.0038,1972.9294,145.4414,-1032.0178,2193.7161,-129.2286,-480.6242,2220.0996,-152.6224,-774.5306,1970.2637,-173.6357,-1036.6797,2207.1145,-0.30,0.02,7.48,-15.46
244,-65.7914,120.0345,2064.3267,-44.4972,-266.2352,2229.3308,-33.2749,-445.5055,2221.5703,95.2268,-12.8811,2113.3555,140.2074,157.6273,1935.2340,128.6394,356.5545,1811.7726,-194.4560,-35.3179,2132.5286,-298.5257,101.5026,1950.0729,-293.5099,306.2296,1835.9735,65.5821,-474.5219,2228.4524,105.0769,-759.8902,1970.8794,145.2331,-1030.4393,2195.4680,-128.8399,-484.2491,2220.6106,-152.5777,-775.8091,1968.0845,-173.7378,-1035.1115,2208.0208,0.27,0.01,7.47,-15.54
245,-64.9841,117.0508,2064.0085,-44.4296,-269.2933,2228.9329,-32.8724,-448.5593,2221.6360,94.7948,-16.0852,2112.0581,140.1834,152.9801,1932.6677,128.6840,351.0665,1807.8490,-194.5363,-39.2438,2130.2915,-299.8391,95.8355,1947.2430,-295.3974,299.8900,1831.9065,66.0260,-477.4327,2228.5337,102.5729,-761.4626,1969.0610,144.9831,-1028.5729,2197.3220,-128.4685,-487.2394,2221.0967,-152.6162,-776.7177,1966.2452,-173.8323,-1033.4917,2208.8689,0.81,-0.02,7.71,-15.57
246,-64.2502,114.9073,2063.8398,-44.4233,-271.5431,2228.6050,-32.4822,-450.7927,2221.5261,94.4624,-18.6038,2110.7742,140.1297,149.3103,1930.3843,128.7128,346.7529,1804.5354,-194.5915,-42.3276,2128.1213,-301.2668,91.0133,1944.5881,-297.3333,294.5074,1828.2408,66.4622,-479.4995,2228.4456,100.3746,-762.6053,1967.6102,144.7081,-1026.5248,2199.1956,-128.1582,-489.2967,2221.5508,-152.6786,-777.0947,1964.8673,-173.9129,-1031.8203,2209.6260,1.30,-0.05,8.16,-15.58
247,-63.5965,113.8479,2063.7024,-44.4963,-272.7034,2228.2722,-32.1077,-451.9243,2221.2190,94.1924,-20.1193,2109.5039,140.0808,147.0677,1928.4985,128.7155,344.0568,1801.9370,-194.6343,-44.2166,2126.1326,-302.6843,87.5216,1942.2532,-299.2545,290.5786,1825.1204,66.9218,-480.3409,2228.1396,98.5956,-763.1542,1966.7083,144.4208,-1024.3839,2201.0403,-127.9334,-490.0210,2221.9785,-152.7169,-776.7493,1964.0856,-173.9764,-1030.0862,2210.2695,1.70,-0.07,8.84,-15.56
248,-63.0330,114.2164,2063.5459,-44.6278,-272.4446,2227.9702,-31.8057,-451.5988,2220.7117,93.9422,-20.2081,2108.2681,140.0683,146.7810,1927.1342,128.6726,343.5278,1800.1941,-194.6685,-44.4962,2124.4529,-303.9761,85.9615,1940.3940,-301.0945,288.7037,1822.7035,67.3448,-479.5860,2227.6433,97.3049,-762.8979,1966.5751,144.1306,-1022.2104,2202.8330,-127.8684,-489.0548,2222.1951,-152.7142,-775.5139,1964.0066,-174.0207,-1028.2668,2210.7771,2.00,-0.06,9.65,-15.52
249,-62.5780,116.4689,2063.3779,-44.7598,-270.1656,2227.8892,-31.6370,-449.2825,2219.9873,93.6746,-18.3670,2107.1057,140.1184,149.0073,1926.4012,128.5637,345.7606,1799.4874,-194.7156,-42.6937,2123.1726,-305.0527,86.9676,1939.1561,-302.7993,289.5321,1821.1456,67.6666,-476.7034,2226.9426,96.5268,-761.5839,1967.4575,143.8395,-1020.0375,2204.5586,-128.0350,-485.8506,2221.9797,-152.6694,-773.1926,1964.7736,-174.0444,-1026.3340,2211.1331,2.17,-0.03,10.49,-15.47
250,-62.2507,121.0453,2063.2812,-44.9105,-265.5335,2227.9258,-31.5953,-444.5989,2218.9905,93.3416,-14.1311,2106.0740,140.2455,154.2382,1926.4045,128.3702,351.3112,1800.0200,-194.7862,-38.3870,2122.3457,-305.8777,91.1069,1938.6522,-304.3330,293.6590,1820.6132,67.8948,-471.3058,2225.9873,96.2598,-758.9930,1969.5566,143.5454,-1017.8679,2206.2012,-128.4008,-480.0457,2221.3108,-152.5912,-769.5890,1966.5487,-174.0468,-1024.2585,2211.3206,2.23,0.02,11.38,-15.39
251,-62.0752,128.2941,2063.3877,-45.0739,-258.3106,2227.9644,-31.6668,-437.3031,2217.6785,92.8910,-7.1539,2105.2314,140.4437,162.8115,1927.2329,128.0733,360.5817,1801.9952,-194.8852,-31.2853,2121.9771,-306.4659,98.7511,1938.9521,-305.6848,301.5155,1821.2714,68.0316,-463.1744,2224.7473,96.4869,-754.9675,1973.0072,143.2397,-1015.6813,2207.7275,-128.9206,-471.4655,2220.1653,-152.5050,-764.5828,1969.4650,-174.0269,-1022.0097,2211.3298,2.16,0.08,12.33,-15.26
252,-62.0684,138.3841,2063.8445,-45.2337,-248.4364,2227.8938,-31.8370,-427.3344,2216.0352,92.2835,2.7158,2104.6213,140.6954,174.8328,1928.9375,127.6616,373.7254,1805.5603,-195.0059,-21.3118,2122.0256,-306.8798,109.9879,1940.0757,-306.8630,313.2618,1823.2761,68.0693,-452.3287,2223.2180,97.1791,-749.4470,1977.8590,142.9106,-1013.4332,2209.0916,-129.5396,-460.1687,2218.5308,-152.4357,-758.1661,1973.5848,-173.9841,-1019.5614,2211.1533,1.98,0.15,13.29,-15.06
253,-62.2363,151.2467,2064.7795,-45.3589,-236.0709,2227.6223,-32.0890,-414.8553,2214.0698,91.5006,15.3930,2104.2598,140.9780,190.1443,1931.5114,127.1276,390.5875,1810.7687,-195.1399,-8.6276,2122.4167,-307.2141,124.5973,1941.9978,-307.8876,328.7534,1826.7393,67.9977,-439.0447,2221.4116,98.2905,-742.4877,1984.0613,142.5442,-1011.0702,2210.2336,-130.1934,-446.4597,2216.4224,-152.4084,-750.4536,1978.8909,-173.9192,-1016.8933,2210.7927,1.71,0.20,14.19,-14.77
254,-62.5687,166.5505,2066.2737,-45.4275,-221.5948,2227.0837,-32.4023,-400.2567,2211.8281,90.5487,30.5423,2104.1304,141.2629,208.3098,1934.8783,126.4676,410.6922,1817.5382,-195.2759,6.3579,2123.0559,-307.5725,142.0790,1944.6504,-308.7821,347.5187,1831.7000,67.8109,-423.8363,2219.3621,99.7504,-734.2796,1991.4537,142.1276,-1008.5327,2211.0916,-130.8223,-430.8725,2213.8848,-152.4474,-741.6793,1985.2745,-173.8346,-1013.9981,2210.2610,1.36,0.24,14.92,-14.40
255,-63.0338,183.6921,2068.3181,-45.4161,-205.6003,2226.2539,-32.7554,-384.1483,2209.3867,89.4624,47.5619,2104.1875,141.5318,228.6108,1938.8875,125.6883,433.2173,1825.6180,-195.4071,22.9984,2123.8296,-308.0460,161.6673,1947.9327,-309.5591,368.7694,1838.0652,67.5110,-407.4253,2217.1165,101.4488,-725.1464,1999.7516,141.6534,-1005.7790,2211.6194,-131.3721,-414.1372,2210.9941,-152.5588,-732.1938,1992.5238,-173.7355,-1010.8934,2209.5938,0.96,0.25,15.34,-13.95
256,-63.5824,201.8461,2070.7646,-45.3089,-188.8253,2225.1436,-33.1266,-367.2817,2206.8850,88.2951,65.6426,2104.3606,141.7676,250.1072,1943.3357,124.8004,457.0696,1834.6023,-195.5308,40.4783,2124.6306,-308.6891,182.4287,1951.7118,-310.2100,391.4615,1845.5709,67.1089,-390.6492,2214.7292,103.2339,-715.5250,2008.5602,141.1227,-1002.7937,2211.8064,-131.8054,-397.0903,2207.8472,-152.7481,-722.4316,2000.3381,-173.6333,-1007.6289,2208.8525,0.55,0.24,15.24,-13.45
257,-64.1584,220.1241,2073.3657,-45.1061,-172.0391,2223.7930,-33.4989,-350.4272,2204.4695,87.1171,83.9158,2104.5872,141.9647,271.7961,1948.0118,123.8227,481.0761,1843.9976,-195.6525,57.9617,2125.3696,-309.5007,203.4081,1955.8403,-310.6917,414.4720,1853.8022,66.6191,-374.3136,2212.2493,104.9337,-705.8875,2017.4331,140.5485,-999.6109,2211.6924,-132.0922,-380.5282,2204.5471,-152.9949,-712.8442,2008.3782,-173.5428,-1004.2892,2208.1272,0.15,0.20,14.46,-12.94
258,-64.7089,237.7638,2076.0076,-44.8249,-155.9262,2222.2378,-33.8542,-334.2635,2202.0842,85.9975,101.6072,2104.8359,142.1326,292.7835,1952.7408,122.7769,504.2016,1853.3502,-195.7774,74.7312,2125.9888,-310.4372,223.7773,1960.1661,-310.9238,436.7998,1862.2740,66.0555,-359.0568,2209.7070,106.3951,-696.6669,2025.9614,139.9539,-996.3063,2211.3735,-132.2233,-365.0866,2201.1858,-153.2895,-703.8240,2016.3256,-173.4862,-1000.9847,2207.5310,-0.20,0.15,13.34,-12.43
259,-65.1969,254.2069,2078.6003,-44.5064,-141.0034,2220.5002,-34.1801,-319.2994,2199.6182,84.9965,118.1347,2105.1282,142.2927,312.3956,1957.3987,121.6828,525.6801,1862.3188,-195.9120,90.2756,2126.4663,-311.4297,242.9140,1964.5428,-310.7939,457.6899,1870.5486,65.4358,-345.2942,2207.1162,107.5157,-688.2006,2033.8472,139.3676,-993.0015,2210.9900,-132.1992,-351.1826,2197.8340,-153.6054,-695.6664,2023.9359,-173.4868,-997.8360,2207.1843,-0.48,0.10,12.32,-11.92
260,-65.5986,269.0827,2081.0381,-44.2071,-127.6039,2218.5808,-34.4642,-305.8456,2196.9812,84.1645,133.1395,2105.5217,142.4837,330.1922,1961.9148,120.5574,545.0476,1870.7117,-196.0610,104.2982,2126.8079,-312.4113,260.4155,1968.8326,-310.1653,476.6755,1878.3105,64.7820,-333.2256,2204.4666,108.2549,-680.7232,2040.9440,138.8204,-989.8337,2210.7129,-132.0406,-339.0306,2194.5432,-153.9387,-688.5562,2031.0559,-173.5683,-994.9509,2207.2036,-0.69,0.04,11.67,-11.40
261,-65.9037,282.2338,2083.2454,-43.9872,-115.8787,2216.4521,-34.7031,-294.0515,2194.0852,83.5309,146.4647,2106.1123,142.7510,345.9613,1966.2657,119.4161,562.1079,1878.4962,-196.2261,116.6979,2127.0408,-313.3219,276.0892,1972.9150,-308.8906,493.5612,1885.4087,64.1241,-322.8730,2201.7371,108.6314,-674.3610,2047.2656,138.3389,-986.9466,2210.7158,-131.7731,-328.6694,2191.3425,-154.2730,-682.5723,2037.6313,-173.7512,-992.4116,2207.6843,-0.83,-0.02,11.58,-10.89
262,-66.1168,293.6628,2085.1570,-43.8952,-105.8319,2214.0637,-34.8936,-283.9117,2190.8923,83.1029,158.1295,2107.0020,143.1357,359.6855,1970.4696,118.2682,576.8940,1885.7736,-196.4095,127.5339,2127.2007,-314.0996,289.9304,1976.6974,-306.8349,508.3892,1891.8613,63.4896,-314.1218,2198.9080,108.7071,-669.1415,2052.9602,137.9439,-984.4595,2211.1646,-131.4315,-320.0001,2188.2498,-154.6138,-677.6968,2043.6873,-174.0466,-990.2661,2208.6919,-0.91,-0.07,12.05,-10.37
263,-66.2454,303.5072,2086.7622,-43.9572,-97.3464,2211.3523,-35.0398,-275.3230,2187.3882,82.8655,168.2748,2108.2781,143.6709,371.5017,1974.5829,117.1269,589.6088,1892.7457,-196.6064,136.9618,2127.3262,-314.6722,302.0926,1980.1182,-303.9061,521.3741,1897.8132,62.9038,-306.7754,2195.9790,108.5673,-665.0025,2058.2512,137.6448,-982.4434,2212.1782,-131.0485,-312.8265,2185.2727,-154.9501,-673.8318,2049.3115,-174.4527,-988.5204,2210.2368,-0.95,-0.11,13.03,-9.86
264,-66.3041,311.9646,2088.0825,-44.1689,-90.2474,2208.2747,-35.1463,-268.1143,2183.6179,82.7824,177.1006,2109.9797,144.3526,381.6430,1978.6782,116.0045,600.5552,1899.6412,-196.8124,145.1774,2127.4451,-314.9359,312.8215,1983.1548,-300.0949,532.8301,1903.4674,62.3827,-300.6075,2192.9888,108.2967,-661.8083,2063.3667,137.4406,-980.9084,2213.8159,-130.6568,-306.9031,2182.4219,-155.2812,-670.8209,2054.6106,-174.9520,-987.1509,2212.2754,-0.94,-0.15,14.43,-9.35
265,-66.3056,319.2405,2089.1936,-44.4957,-84.3405,2204.8269,-35.2191,-262.1142,2179.6572,82.8017,184.7883,2112.0891,145.1528,390.3768,1982.8245,114.9269,610.0467,1906.6592,-197.0162,152.3469,2127.5764,-314.7607,322.3878,1985.8087,-295.5018,543.0794,1909.0171,61.9355,-295.4049,2190.0210,107.9675,-659.3810,2068.4731,137.3195,-979.8024,2216.0530,-130.2876,-301.9829,2179.7273,-155.5824,-668.4806,2059.6709,-175.5090,-986.1011,2214.6965,-0.92,-0.17,16.17,-8.84
266,-66.2589,325.4956,2090.1838,-44.8832,-79.4566,2201.0784,-35.2652,-257.1704,2175.6365,82.8675,191.4765,2114.5154,146.0061,397.9415,1987.0721,113.9299,618.3675,1913.9260,-197.2055,158.5815,2127.7278,-314.0083,331.0225,1988.1051,-290.3365,552.3977,1914.5906,61.5703,-290.9890,2187.1970,107.6312,-657.5270,2073.6399,137.2639,-979.0343,2218.7932,-129.9728,-297.8500,2177.2417,-155.8267,-666.6261,2064.5261,-176.0803,-985.2980,2217.3455,-0.88,-0.17,18.17,-8.34
267,-66.1681,330.8253,2091.0405,-45.2729,-75.4489,2197.1648,-35.2920,-253.1579,2171.8198,82.9269,197.2428,2117.1199,146.8263,404.5420,1991.4465,113.0582,625.7399,1921.4819,-197.3677,163.9382,2127.8970,-312.5680,338.8910,1990.0859,-284.8922,560.9873,1920.2456,61.2983,-287.2151,2184.6462,107.3188,-656.0637,2078.8379,137.2529,-978.4913,2221.8789,-129.7452,-294.3276,2175.0366,-155.9660,-665.0916,2069.1582,-176.6183,-984.6563,2220.0527,-0.84,-0.16,20.16,-7.88
268,-66.0321,335.2946,2091.7803,-45.6080,-72.2056,2193.2717,-35.3073,-249.9664,2168.4351,82.9408,202.1352,2119.7422,147.5278,410.3500,1995.9645,112.3583,632.3445,1929.3152,-197.4927,168.4470,2128.0759,-310.3925,346.0879,1991.8215,-279.4797,568.9745,1925.9779,61.1356,-283.9604,2182.4790,107.0433,-654.8322,2083.9746,137.2672,-978.0626,2225.1257,-129.6354,-291.2723,2173.1848,-155.9419,-663.7408,2073.5237,-177.0838,-984.0935,2222.6643,-0.79,-0.12,21.97,-7.46
269,-65.8381,338.9692,2092.4829,-45.8507,-69.6330,2189.5923,-35.3149,-247.5014,2165.6104,82.8843,206.1922,2122.2346,148.0354,415.5183,2000.6519,111.8680,638.3351,1937.3851,-197.5685,172.1285,2128.2542,-307.5318,352.6559,1993.4038,-274.3679,576.4125,1931.7522,61.0946,-281.1087,2180.7573,106.8058,-653.7037,2088.9329,137.2903,-977.6550,2228.3474,-129.6680,-288.5634,2171.7358,-155.6932,-662.4722,2077.5903,-177.4480,-983.5401,2225.0769,-0.75,-0.05,23.58,-7.11
270,-65.5741,341.9261,2093.2634,-45.9730,-67.6530,2186.2927,-35.3183,-245.6608,2163.3865,82.7568,209.4723,2124.4895,148.2943,420.1905,2005.5551,111.6061,643.8453,1945.6483,-197.5878,175.0235,2128.4175,-304.1258,358.6053,1994.9536,-269.7349,583.2932,1937.5253,61.1824,-278.5474,2179.4841,106.6010,-652.5811,2093.6152,137.3102,-977.2001,2231.3877,-129.8540,-286.0952,2170.7078,-155.1535,-661.2156,2081.3684,-177.6983,-982.9532,2227.2415,-0.70,0.07,25.05,-6.81
271,-65.2207,344.2659,2094.2583,-45.9556,-66.1825,2183.4858,-35.3211,-244.3403,2161.7329,82.5745,212.0583,2126.4519,148.2822,424.5063,2010.7318,111.5770,648.9996,1954.0820,-197.5456,177.1965,2128.5576,-300.3944,363.9500,1996.6097,-265.6512,589.5803,1943.2550,61.3967,-276.1704,2178.6135,106.4206,-651.3947,2097.9700,137.3197,-976.6564,2234.1355,-130.1904,-283.7740,2170.0725,-154.2761,-659.9291,2084.9231,-177.8323,-982.3120,2229.1631,-0.65,0.24,26.45,-6.54
272,-64.7630,346.1123,2095.5901,-45.7828,-65.1232,2181.2144,-35.3262,-243.4294,2160.5732,82.3808,214.0672,2128.1187,147.9908,428.5901,2016.2399,111.7576,653.9050,1962.6550,-197.4402,178.7434,2128.6750,-296.5862,368.7322,1998.5226,-262.0942,595.2483,1948.9039,61.7220,-273.8817,2178.0593,106.2591,-650.1010,2102.0042,137.3154,-976.0071,2236.5376,-130.6579,-281.5202,2169.7708,-153.0428,-658.5869,2088.3625,-177.8642,-981.6211,2230.8801,-0.60,0.46,27.87,-6.29
273,-64.1981,347.6053,2097.3608,-45.4424,-64.3635,2179.4568,-35.3367,-242.8078,2159.8103,82.2421,215.6336,2129.5281,147.4348,432.5415,2022.0980,112.1125,658.6429,1971.3145,-197.2772,179.7868,2128.7793,-292.9429,373.0349,2000.8370,-258.9796,600.3029,1954.4229,62.1300,-271.6115,2177.7244,106.1121,-648.6804,2105.7783,137.2984,-975.2557,2238.5964,-131.2254,-279.2747,2169.7166,-151.4748,-657.1787,2091.8145,-177.8120,-980.8993,2232.4426,-0.55,0.73,29.37,-6.04
274,-63.5371,348.8899,2099.6272,-44.9283,-63.7865,2178.1482,-35.3557,-242.3542,2159.3469,82.2519,216.8882,2130.7517,146.6441,436.4130,2028.2651,112.5973,663.2448,1979.9523,-197.0692,180.4647,2128.8921,-289.6674,376.9569,2003.6661,-256.2008,604.7881,1959.7389,62.5844,-269.3230,2177.5151,105.9802,-647.1428,2109.3782,137.2731,-974.4288,2240.3560,-131.8527,-277.0058,2169.8110,-149.6541,-655.7103,2095.3921,-177.7053,-980.1805,2233.8938,-0.50,1.04,30.93,-5.77
275,-62.8118,350.0857,2102.3816,-44.2525,-63.2805,2177.2004,-35.3851,-241.9620,2159.0940,82.5284,217.9314,2131.8794,145.6536,440.1972,2034.6321,113.1671,667.6838,1988.3849,-196.8353,180.9112,2129.0457,-286.8933,380.5920,2007.0627,-253.6651,608.7595,1964.7554,63.0399,-267.0208,2177.3660,105.8666,-645.5248,2112.8921,137.2501,-973.5706,2241.8848,-132.4949,-274.7165,2169.9629,-147.7007,-654.2046,2099.1599,-177.5723,-979.5079,2235.2610,-0.46,1.36,32.54,-5.47
276,-62.0742,351.2766,2105.5710,-43.4487,-62.7604,2176.5322,-35.4239,-241.5424,2158.9829,83.2075,218.8146,2133.0195,144.5050,443.8267,2041.0402,113.8027,671.8859,1996.4077,-196.6022,181.2433,2129.2869,-284.6712,384.0012,2010.9933,-251.3108,612.2666,1969.3771,63.4568,-264.7458,2177.2463,105.7771,-643.8871,2116.3906,137.2423,-972.7367,2243.2595,-133.1148,-272.4427,2170.0964,-145.7619,-652.7000,2103.1226,-177.4432,-978.9224,2236.5518,-0.42,1.68,34.11,-5.15
